A_re,0.224547124199,0.265488240730,0.300733886006,0.332057427716,0.360441655939,0.386496729959,0.410630979012,0.433132662343,0.454213585668,0.474034295022,0.492719546204,0.510368275723,0.527060286919,0.542860883313,0.557824169899,0.571995462004,0.585413079623,0.598109708329,0.610113448053,0.621448632840,0.632136479782,0.642195608616,0.651642462079,0.660491649184,0.668756227962,0.676447940162,0.683577407495,0.690154296788,0.696187459847,0.701685052543,0.706654636757,0.711103268049,0.715037571404,0.718463806926,0.721387927039,0.723815626460,0.725752385995,0.727203511029,0.728174165444,0.728669401578,0.728694186728,0.728253426652,0.727351986435,0.725994709027,0.724186431738,0.721932000921,0.719236285041,0.716104186299,0.712540650987,0.708550678670,0.704139330347,0.699311735663,0.694073099282,0.688428706487,0.682383928077,0.675944224637,0.669115150210,0.661902355444,0.654311590242,0.646348705964,0.638019657204,0.629330503187,0.620287408803,0.610896645308,0.601164590720,0.591097729917,0.580702654474,0.569986062245,0.558954756700,0.547615646057,0.535975742185,0.524042159332,0.511822112648,0.499322916548,0.486551982907,0.473516819095,0.460225025872,0.446684295140,0.432902407564,0.418887230071,0.404646713233,0.390188888528,0.375521865513,0.360653828882,0.345593035438,0.330347810973,0.314926547062,0.299337697786,0.283589776366,0.267691351738,0.251651045060,0.235477526146,0.219179509859,0.202765752433,0.186245047755,0.169626223592,0.152918137780,0.136129674370,0.119269739736,0.102347258651,0.085371170332,0.068350424453,0.051293977146,0.034210786962,0.017109810832
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.224547124199,-0.265488240730,-0.300733886006,-0.332057427716,-0.360441655939,-0.386496729959,-0.410630979012,-0.433132662343,-0.454213585668,-0.474034295022,-0.492719546204,-0.510368275723,-0.527060286919,-0.542860883313,-0.557824169899,-0.571995462004,-0.585413079623,-0.598109708329,-0.610113448053,-0.621448632840,-0.632136479782,-0.642195608616,-0.651642462079,-0.660491649184,-0.668756227962,-0.676447940162,-0.683577407495,-0.690154296788,-0.696187459847,-0.701685052543,-0.706654636757,-0.711103268049,-0.715037571404,-0.718463806926,-0.721387927039,-0.723815626460,-0.725752385995,-0.727203511029,-0.728174165444,-0.728669401578,-0.728694186728,-0.728253426652,-0.727351986435,-0.725994709027,-0.724186431738,-0.721932000921,-0.719236285041,-0.716104186299,-0.712540650987,-0.708550678670,-0.704139330347,-0.699311735663,-0.694073099282,-0.688428706487,-0.682383928077,-0.675944224637,-0.669115150210,-0.661902355444,-0.654311590242,-0.646348705964,-0.638019657204,-0.629330503187,-0.620287408803,-0.610896645308,-0.601164590720,-0.591097729917,-0.580702654474,-0.569986062245,-0.558954756700,-0.547615646057,-0.535975742185,-0.524042159332,-0.511822112648,-0.499322916548,-0.486551982907,-0.473516819095,-0.460225025872,-0.446684295140,-0.432902407564,-0.418887230071,-0.404646713233,-0.390188888528,-0.375521865513,-0.360653828882,-0.345593035438,-0.330347810973,-0.314926547062,-0.299337697786,-0.283589776366,-0.267691351738,-0.251651045060,-0.235477526146,-0.219179509859,-0.202765752433,-0.186245047755,-0.169626223592,-0.152918137780,-0.136129674370,-0.119269739736,-0.102347258651,-0.085371170332,-0.068350424453,-0.051293977146,-0.034210786962,-0.017109810832
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106
# constraint,power
# norm_sq,62.831853071796
# dEdt,5.000000000000
# lambda_max,4.998748533176
