A_re,0.235497757033,0.278414557840,0.315344654447,0.348146323376,0.377848848442,0.405090835034,0.430299324493,0.453775528417,0.475740562053,0.496361858919,0.515769388518,0.534066108675,0.551334973845,0.567643791277,0.583048680734,0.597596598720,0.611327218550,0.624274356144,0.636467068697,0.647930513331,0.658686626735,0.668754669282,0.678151665157,0.686892761720,0.694991525437,0.702460187487,0.709309849054,0.715550654064,0.721191935393,0.726242339317,0.730709931986,0.734602290932,0.737926584068,0.740689638151,0.742897998321,0.744557980058,0.745675714648,0.746257189072,0.746308281087,0.745834790136,0.744842464621,0.743337026011,0.741324190160,0.738809686178,0.735799273127,0.732298754802,0.728313992798,0.723850918047,0.718915540986,0.713513960497,0.707652371738,0.701337072963,0.694574471443,0.687371088553,0.679733564104,0.671668659990,0.663183263197,0.654284388234,0.644979179033,0.635274910341,0.625178988670,0.614698952818,0.603842473987,0.592617355548,0.581031532457,0.569093070351,0.556810164343,0.544191137548,0.531244439332,0.517978643321,0.504402445180,0.490524660170,0.476354220499,0.461900172483,0.447171673515,0.432177988875,0.416928488363,0.401432642788,0.385700020305,0.369740282621,0.353563181068,0.337178552552,0.320596315390,0.303826465041,0.286879069729,0.269764265976,0.252492254041,0.235073293278,0.217517697415,0.199835829759,0.182038098336,0.164134950964,0.146136870272,0.128054368667,0.109897983247,0.091678270677,0.073405802026,0.055091157562,0.036744921526,0.018377676874
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.235497757033,-0.278414557840,-0.315344654447,-0.348146323376,-0.377848848442,-0.405090835034,-0.430299324493,-0.453775528417,-0.475740562053,-0.496361858919,-0.515769388518,-0.534066108675,-0.551334973845,-0.567643791277,-0.583048680734,-0.597596598720,-0.611327218550,-0.624274356144,-0.636467068697,-0.647930513331,-0.658686626735,-0.668754669282,-0.678151665157,-0.686892761720,-0.694991525437,-0.702460187487,-0.709309849054,-0.715550654064,-0.721191935393,-0.726242339317,-0.730709931986,-0.734602290932,-0.737926584068,-0.740689638151,-0.742897998321,-0.744557980058,-0.745675714648,-0.746257189072,-0.746308281087,-0.745834790136,-0.744842464621,-0.743337026011,-0.741324190160,-0.738809686178,-0.735799273127,-0.732298754802,-0.728313992798,-0.723850918047,-0.718915540986,-0.713513960497,-0.707652371738,-0.701337072963,-0.694574471443,-0.687371088553,-0.679733564104,-0.671668659990,-0.663183263197,-0.654284388234,-0.644979179033,-0.635274910341,-0.625178988670,-0.614698952818,-0.603842473987,-0.592617355548,-0.581031532457,-0.569093070351,-0.556810164343,-0.544191137548,-0.531244439332,-0.517978643321,-0.504402445180,-0.490524660170,-0.476354220499,-0.461900172483,-0.447171673515,-0.432177988875,-0.416928488363,-0.401432642788,-0.385700020305,-0.369740282621,-0.353563181068,-0.337178552552,-0.320596315390,-0.303826465041,-0.286879069729,-0.269764265976,-0.252492254041,-0.235073293278,-0.217517697415,-0.199835829759,-0.182038098336,-0.164134950964,-0.146136870272,-0.128054368667,-0.109897983247,-0.091678270677,-0.073405802026,-0.055091157562,-0.036744921526,-0.018377676874
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101
# constraint,power
# norm_sq,62.831853071796
# dEdt,5.000000000000
# lambda_max,4.998623420037
