A_re,0.459606741423,0.542100341968,0.612097919665,0.673134373259,0.727136545673,0.775277891042,0.818327193833,0.856815204246,0.891123366388,0.921534968156,0.948266482592,0.971487724194,0.991335331984,1.007922087010,1.021343529147,1.031682765352,1.039014032390,1.043405380374,1.044920721979,1.043621414860,1.039567494353,1.032818639790,1.023434934799,1.011477465971,0.997008792984,0.980093315232,0.960797554072,0.939190365524,0.915343095008,0.889329683294,0.861226730985,0.831113527461,0.799072049102,0.765186930767,0.729545413850,0.692237273680,0.653354728657,0.612992333129,0.571246855812,0.528217145272,0.484003983870,0.438709931393,0.392439159493,0.345297277959,0.297391153759,0.248828723744,0.199718801823,0.150170881393,0.100294933776,0.050201203337
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.459606741423,-0.542100341968,-0.612097919665,-0.673134373259,-0.727136545673,-0.775277891042,-0.818327193833,-0.856815204246,-0.891123366388,-0.921534968156,-0.948266482592,-0.971487724194,-0.991335331984,-1.007922087010,-1.021343529147,-1.031682765352,-1.039014032390,-1.043405380374,-1.044920721979,-1.043621414860,-1.039567494353,-1.032818639790,-1.023434934799,-1.011477465971,-0.997008792984,-0.980093315232,-0.960797554072,-0.939190365524,-0.915343095008,-0.889329683294,-0.861226730985,-0.831113527461,-0.799072049102,-0.765186930767,-0.729545413850,-0.692237273680,-0.653354728657,-0.612992333129,-0.571246855812,-0.528217145272,-0.484003983870,-0.438709931393,-0.392439159493,-0.345297277959,-0.297391153759,-0.248828723744,-0.199718801823,-0.150170881393,-0.100294933776,-0.050201203337
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
# constraint,power
# norm_sq,62.831853071796
# dEdt,5.000000000000
# lambda_max,4.994747934164
