A_re,0.296154918656,0.349957346294,0.396122611438,0.436975054152,0.473797665238,0.507383181996,0.538259212748,0.566795952345,0.593263616479,0.617865599286,0.640758821136,0.662066836191,0.681888616447,0.700304635051,0.717381197895,0.733173602136,0.747728487264,0.761085616927,0.773279250942,0.784339216713,0.794291756468,0.803160204787,0.810965535914,0.817726809890,0.823461539194,0.828185992282,0.831915446522,0.834664400211,0.836446751214,0.837275948159,0.837165118901,0.836127180036,0.834174930487,0.831321131650,0.827578576092,0.822960146481,0.817478866098,0.811147942079,0.803980802336,0.795991126957,0.787192874763,0.777600305577,0.767227998724,0.756090868145,0.744204174507,0.731583534608,0.718244928351,0.704204703514,0.689479578525,0.674086643421,0.658043359148,0.641367555340,0.624077426709,0.606191528143,0.587728768631,0.568708404084,0.549150029151,0.529073568089,0.508499264774,0.487447671882,0.465939639342,0.443996302065,0.421639067040,0.398889599816,0.375769810420,0.352301838759,0.328508039531,0.304410966690,0.280033357499,0.255398116197,0.230528297320,0.205447088700,0.180177794174,0.154743816030,0.129168637214,0.103475803336,0.077688904482,0.051831556874,0.025927384395
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.296154918656,-0.349957346294,-0.396122611438,-0.436975054152,-0.473797665238,-0.507383181996,-0.538259212748,-0.566795952345,-0.593263616479,-0.617865599286,-0.640758821136,-0.662066836191,-0.681888616447,-0.700304635051,-0.717381197895,-0.733173602136,-0.747728487264,-0.761085616927,-0.773279250942,-0.784339216713,-0.794291756468,-0.803160204787,-0.810965535914,-0.817726809890,-0.823461539194,-0.828185992282,-0.831915446522,-0.834664400211,-0.836446751214,-0.837275948159,-0.837165118901,-0.836127180036,-0.834174930487,-0.831321131650,-0.827578576092,-0.822960146481,-0.817478866098,-0.811147942079,-0.803980802336,-0.795991126957,-0.787192874763,-0.777600305577,-0.767227998724,-0.756090868145,-0.744204174507,-0.731583534608,-0.718244928351,-0.704204703514,-0.689479578525,-0.674086643421,-0.658043359148,-0.641367555341,-0.624077426709,-0.606191528143,-0.587728768631,-0.568708404084,-0.549150029151,-0.529073568089,-0.508499264774,-0.487447671882,-0.465939639342,-0.443996302065,-0.421639067040,-0.398889599816,-0.375769810420,-0.352301838759,-0.328508039531,-0.304410966690,-0.280033357499,-0.255398116197,-0.230528297320,-0.205447088700,-0.180177794174,-0.154743816030,-0.129168637214,-0.103475803336,-0.077688904482,-0.051831556874,-0.025927384395
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
# constraint,power
# norm_sq,62.831853071796
# dEdt,5.000000000000
# lambda_max,4.997822207022
