A_re,0.392402077612,0.463230544695,0.523644802797,0.576691057141,0.624039230379,0.666712874188,0.705387143534,0.740531264592,0.772484439818,0.801499632946,0.827770415546,0.851448245520,0.872654035405,0.891486155693,0.908026126933,0.922342764611,0.934495259212,0.944535505527,0.952509891255,0.958460688663,0.962427149841,0.964446377144,0.964554020660,0.962784840853,0.959173164795,0.953753257478,0.946559624587,0.937627259418,0.926991843817,0.914689910927,0.900758975933,0.885237639745,0.868165669651,0.849584060175,0.829535076836,0.808062285012,0.785210565756,0.761026120102,0.735556463189,0.708850409292,0.680958048731,0.651930717487,0.621820960229,0.590682487403,0.558570126926,0.525539771004,0.491648318499,0.456953613272,0.421514378862,0.385390149848,0.348641200205,0.311328468953,0.273513483374,0.235258280057,0.196625324020,0.157677426139,0.118477659125,0.079089272242,0.039575604998
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.392402077612,-0.463230544695,-0.523644802797,-0.576691057141,-0.624039230379,-0.666712874188,-0.705387143534,-0.740531264592,-0.772484439818,-0.801499632946,-0.827770415546,-0.851448245520,-0.872654035405,-0.891486155693,-0.908026126933,-0.922342764611,-0.934495259212,-0.944535505527,-0.952509891255,-0.958460688663,-0.962427149841,-0.964446377144,-0.964554020660,-0.962784840853,-0.959173164795,-0.953753257478,-0.946559624587,-0.937627259418,-0.926991843817,-0.914689910927,-0.900758975933,-0.885237639745,-0.868165669651,-0.849584060175,-0.829535076836,-0.808062285012,-0.785210565756,-0.761026120102,-0.735556463189,-0.708850409292,-0.680958048731,-0.651930717487,-0.621820960229,-0.590682487403,-0.558570126926,-0.525539771004,-0.491648318499,-0.456953613272,-0.421514378862,-0.385390149848,-0.348641200205,-0.311328468953,-0.273513483374,-0.235258280057,-0.196625324020,-0.157677426139,-0.118477659125,-0.079089272242,-0.039575604998
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
# constraint,power
# norm_sq,62.831853071796
# dEdt,5.000000000000
# lambda_max,4.996173942094
