A_re,0.542123006666,0.638633748081,0.719897853895,0.790030405730,0.851257192972,0.904922456022,0.951899773600,0.992788258940,1.028016945863,1.057904912950,1.082698085906,1.102592874365,1.117751953655,1.128315141175,1.134407089276,1.136142842577,1.133631920619,1.126981355635,1.116297972535,1.101690107521,1.083268902591,1.061149273701,1.035450623519,1.006297351011,0.973819197021,0.938151455559,0.899435073737,0.857816658270,0.813448402770,0.766487947263,0.717098179278,0.665446984240,0.611706951683,0.556055042840,0.498672224413,0.439743072779,0.379455352387,0.317999571774,0.255568520312,0.192356788574,0.128560275007,0.064375681467
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.542123006666,-0.638633748081,-0.719897853895,-0.790030405730,-0.851257192972,-0.904922456022,-0.951899773600,-0.992788258940,-1.028016945863,-1.057904912950,-1.082698085906,-1.102592874365,-1.117751953655,-1.128315141175,-1.134407089276,-1.136142842577,-1.133631920619,-1.126981355635,-1.116297972535,-1.101690107521,-1.083268902591,-1.061149273701,-1.035450623519,-1.006297351011,-0.973819197021,-0.938151455559,-0.899435073737,-0.857816658270,-0.813448402770,-0.766487947263,-0.717098179278,-0.665446984240,-0.611706951683,-0.556055042840,-0.498672224413,-0.439743072779,-0.379455352387,-0.317999571774,-0.255568520312,-0.192356788574,-0.128560275007,-0.064375681467
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
# constraint,power
# norm_sq,62.831853071796
# dEdt,5.000000000000
# lambda_max,4.992686231620
