A_re,0.442756887293,0.522345230723,0.589971930981,0.649050658402,0.701444939718,0.748291553471,0.790336535755,0.828095763992,0.861940475882,0.892146577203,0.918924859774,0.942440439272,0.962825761009,0.980189590675,0.994623402124,1.006206022337,1.015007076433,1.021089586028,1.024511957111,1.025329519039,1.023595727591,1.019363112491,1.012684027635,1.003611246819,0.992198436926,0.978500532659,0.962574031295,0.944477221693,0.924270358729,0.902015791942,0.877778055415,0.851623924553,0.823622444338,0.793844932846,0.762364963133,0.729258326122,0.694602976678,0.658478964759,0.620968353269,0.582155124009,0.542125072973,0.500965696080,0.458766066337,0.415616703306,0.371609435703,0.326837257868,0.281394180804,0.235375078435,0.188875529693,0.141991657018,0.094819961814,0.047457157408
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.442756887293,-0.522345230723,-0.589971930981,-0.649050658402,-0.701444939718,-0.748291553471,-0.790336535755,-0.828095763992,-0.861940475882,-0.892146577203,-0.918924859774,-0.942440439272,-0.962825761009,-0.980189590675,-0.994623402124,-1.006206022337,-1.015007076433,-1.021089586028,-1.024511957111,-1.025329519039,-1.023595727591,-1.019363112491,-1.012684027635,-1.003611246819,-0.992198436926,-0.978500532659,-0.962574031295,-0.944477221693,-0.924270358729,-0.902015791942,-0.877778055415,-0.851623924553,-0.823622444338,-0.793844932846,-0.762364963133,-0.729258326122,-0.694602976678,-0.658478964759,-0.620968353269,-0.582155124009,-0.542125072973,-0.500965696080,-0.458766066337,-0.415616703306,-0.371609435703,-0.326837257868,-0.281394180804,-0.235375078435,-0.188875529693,-0.141991657018,-0.094819961814,-0.047457157408
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
# constraint,power
# norm_sq,62.831853071796
# dEdt,5.000000000000
# lambda_max,4.995126772171
