A_re,0.130138979087,0.153943693968,0.174497055769,0.192832669623,0.209525460278,0.224933954661,0.239299331731,0.252792856925,0.265541199331,0.277641063363,0.289168178112,0.300183095145,0.310735078854,0.320864804280,0.330606280717,0.339988256376,0.349035265496,0.357768423171,0.366206038364,0.374364093463,0.382256624226,0.389896024268,0.397293291623,0.404458230280,0.411399616352,0.418125336161,0.424642501823,0.430957548664,0.437076317811,0.443004126648,0.448745829220,0.454305868296,0.459688320450,0.464896935262,0.469935169561,0.474806217440,0.479513036674,0.484058372042,0.488444775993,0.492674627012,0.496750145984,0.500673410831,0.504446369617,0.508070852333,0.511548581507,0.514881181780,0.518070188572,0.521117055936,0.524023163695,0.526789823938,0.529418286935,0.531909746553,0.534265345197,0.536486178346,0.538573298715,0.540527720076,0.542350420777,0.544042346983,0.545604415671,0.547037517390,0.548342518817,0.549520265123,0.550571582166,0.551497278520,0.552298147372,0.552974968265,0.553528508740,0.553959525845,0.554268767557,0.554456974093,0.554524879143,0.554473211014,0.554302693700,0.554014047883,0.553607991862,0.553085242428,0.552446515677,0.551692527773,0.550823995659,0.549841637721,0.548746174413,0.547538328837,0.546218827285,0.544788399750,0.543247780396,0.541597708005,0.539838926385,0.537972184760,0.535998238125,0.533917847580,0.531731780639,0.529440811524,0.527045721424,0.524547298744,0.521946339338,0.519243646712,0.516440032222,0.513536315248,0.510533323356,0.507431892448,0.504232866888,0.500937099629,0.497545452315,0.494058795376,0.490478008115,0.486803978774,0.483037604600,0.479179791896,0.475231456059,0.471193521615,0.467066922244,0.462852600788,0.458551509265,0.454164608864,0.449692869935,0.445137271972,0.440498803594,0.435778462510,0.430977255482,0.426096198285,0.421136315655,0.416098641234,0.410984217511,0.405794095754,0.400529335936,0.395191006663,0.389780185089,0.384297956830,0.378745415872,0.373123664478,0.367433813085,0.361676980201,0.355854292296,0.349966883692,0.344015896443,0.338002480220,0.331927792185,0.325792996862,0.319599266012,0.313347778496,0.307039720141,0.300676283597,0.294258668197,0.287788079813,0.281265730703,0.274692839365,0.268070630382,0.261400334265,0.254683187297,0.247920431368,0.241113313818,0.234263087266,0.227371009448,0.220438343043,0.213466355505,0.206456318887,0.199409509667,0.192327208575,0.185210700408,0.178061273852,0.170880221303,0.163668838680,0.156428425244,0.149160283406,0.141865718547,0.134546038823,0.127202554977,0.119836580149,0.112449429683,0.105042420932,0.097616873065,0.090174106874,0.082715444574,0.075242209605,0.067755726441,0.060257320384,0.052748317369,0.045230043762,0.037703826161,0.030170991195,0.022632865319,0.015090774619,0.007546044603
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.130138979087,-0.153943693968,-0.174497055769,-0.192832669623,-0.209525460278,-0.224933954661,-0.239299331731,-0.252792856925,-0.265541199331,-0.277641063363,-0.289168178112,-0.300183095145,-0.310735078854,-0.320864804280,-0.330606280717,-0.339988256376,-0.349035265496,-0.357768423171,-0.366206038364,-0.374364093463,-0.382256624226,-0.389896024268,-0.397293291623,-0.404458230280,-0.411399616352,-0.418125336161,-0.424642501823,-0.430957548664,-0.437076317811,-0.443004126648,-0.448745829220,-0.454305868296,-0.459688320450,-0.464896935262,-0.469935169561,-0.474806217440,-0.479513036674,-0.484058372042,-0.488444775993,-0.492674627012,-0.496750145984,-0.500673410831,-0.504446369617,-0.508070852333,-0.511548581507,-0.514881181780,-0.518070188572,-0.521117055936,-0.524023163695,-0.526789823938,-0.529418286935,-0.531909746553,-0.534265345197,-0.536486178346,-0.538573298715,-0.540527720076,-0.542350420777,-0.544042346983,-0.545604415671,-0.547037517390,-0.548342518817,-0.549520265123,-0.550571582166,-0.551497278520,-0.552298147372,-0.552974968265,-0.553528508740,-0.553959525846,-0.554268767557,-0.554456974093,-0.554524879143,-0.554473211014,-0.554302693700,-0.554014047883,-0.553607991862,-0.553085242428,-0.552446515677,-0.551692527773,-0.550823995659,-0.549841637721,-0.548746174413,-0.547538328837,-0.546218827285,-0.544788399750,-0.543247780396,-0.541597708005,-0.539838926385,-0.537972184761,-0.535998238125,-0.533917847580,-0.531731780639,-0.529440811524,-0.527045721424,-0.524547298744,-0.521946339338,-0.519243646712,-0.516440032222,-0.513536315248,-0.510533323356,-0.507431892448,-0.504232866888,-0.500937099629,-0.497545452315,-0.494058795376,-0.490478008115,-0.486803978774,-0.483037604600,-0.479179791896,-0.475231456059,-0.471193521615,-0.467066922244,-0.462852600788,-0.458551509265,-0.454164608864,-0.449692869935,-0.445137271972,-0.440498803594,-0.435778462510,-0.430977255482,-0.426096198285,-0.421136315655,-0.416098641234,-0.410984217511,-0.405794095754,-0.400529335936,-0.395191006663,-0.389780185089,-0.384297956830,-0.378745415872,-0.373123664478,-0.367433813085,-0.361676980201,-0.355854292296,-0.349966883692,-0.344015896443,-0.338002480220,-0.331927792185,-0.325792996862,-0.319599266012,-0.313347778496,-0.307039720141,-0.300676283597,-0.294258668197,-0.287788079813,-0.281265730703,-0.274692839365,-0.268070630382,-0.261400334265,-0.254683187297,-0.247920431368,-0.241113313818,-0.234263087266,-0.227371009448,-0.220438343043,-0.213466355505,-0.206456318887,-0.199409509667,-0.192327208575,-0.185210700408,-0.178061273852,-0.170880221303,-0.163668838680,-0.156428425244,-0.149160283406,-0.141865718547,-0.134546038823,-0.127202554977,-0.119836580149,-0.112449429683,-0.105042420932,-0.097616873065,-0.090174106874,-0.082715444574,-0.075242209605,-0.067755726441,-0.060257320384,-0.052748317369,-0.045230043762,-0.037703826161,-0.030170991195,-0.022632865319,-0.015090774619,-0.007546044603
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184
# constraint,power
# norm_sq,62.831853071796
# dEdt,5.000000000000
# lambda_max,4.999579793573
