A_re,0.279042823178,0.329784954721,0.373362391070,0.411968768421,0.446816200553,0.478654564173,0.507983650679,0.535154686357,0.560424470203,0.583986632637,0.605990820743,0.626555058742,0.645774032647,0.663724828623,0.680471019627,0.696065645815,0.710553433454,0.723972476930,0.736355534214,0.747731038776,0.758123900055,0.767556143848,0.776047429886,0.783615474006,0.790276395384,0.796045004286,0.800935042159,0.804959383194,0.808130204478,0.810459130347,0.811957355394,0.812635749688,0.812504949079,0.811575432924,0.809857591127,0.807361782062,0.804098382683,0.800077831874,0.795310667957,0.789807561100,0.783579341268,0.776637022249,0.768991822223,0.760655181252,0.751638776045,0.741954532275,0.731614634699,0.720631535314,0.709017959714,0.696786911840,0.683951677247,0.670525825033,0.656523208538,0.641957964904,0.626844513612,0.611197554044,0.595032062168,0.578363286401,0.561206742712,0.543578209007,0.525493718874,0.506969554692,0.488022240188,0.468668532446,0.448925413422,0.428810080992,0.408339939568,0.387532590300,0.366405820910,0.344977595157,0.323266041991,0.301289444384,0.279066227887,0.256614948919,0.233954282819,0.211103011663,0.188080011891,0.164904241738,0.141594728494,0.118170555626,0.094650849748,0.071054767483,0.047401482217,0.023710170773
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.279042823178,-0.329784954721,-0.373362391070,-0.411968768421,-0.446816200553,-0.478654564173,-0.507983650679,-0.535154686357,-0.560424470203,-0.583986632637,-0.605990820743,-0.626555058742,-0.645774032647,-0.663724828623,-0.680471019627,-0.696065645815,-0.710553433454,-0.723972476930,-0.736355534214,-0.747731038776,-0.758123900055,-0.767556143848,-0.776047429886,-0.783615474006,-0.790276395384,-0.796045004286,-0.800935042159,-0.804959383194,-0.808130204478,-0.810459130347,-0.811957355394,-0.812635749688,-0.812504949079,-0.811575432924,-0.809857591127,-0.807361782062,-0.804098382683,-0.800077831874,-0.795310667957,-0.789807561100,-0.783579341268,-0.776637022249,-0.768991822223,-0.760655181252,-0.751638776045,-0.741954532275,-0.731614634699,-0.720631535314,-0.709017959714,-0.696786911840,-0.683951677247,-0.670525825033,-0.656523208538,-0.641957964904,-0.626844513612,-0.611197554044,-0.595032062168,-0.578363286401,-0.561206742712,-0.543578209007,-0.525493718874,-0.506969554692,-0.488022240188,-0.468668532446,-0.448925413422,-0.428810080992,-0.408339939568,-0.387532590300,-0.366405820910,-0.344977595157,-0.323266041991,-0.301289444384,-0.279066227887,-0.256614948919,-0.233954282819,-0.211103011663,-0.188080011891,-0.164904241738,-0.141594728494,-0.118170555626,-0.094650849748,-0.071054767483,-0.047401482217,-0.023710170773
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85
# constraint,power
# norm_sq,62.831853071796
# dEdt,5.000000000000
# lambda_max,4.998066810761
