A_re,0.405581655255,0.478713653860,0.541033302084,0.595683710969,0.644386097309,0.688194167681,0.727802052391,0.763691519403,0.796210399043,0.825617817040,0.852111925484,0.875847748131,0.896949126400,0.915516982507,0.931635195031,0.945374876123,0.956797548629,0.965957547510,0.972903862431,0.977681570019,0.980332959540,0.980898425924,0.979417183662,0.975927840919,0.970468863231,0.963078948936,0.953797333262,0.942664034183,0.929720050212,0.915007518204,0.898569837552,0.880451765901,0.860699490540,0.839360678847,0.816484510572,0.792121694261,0.766324469753,0.739146598357,0.710643342093,0.680871433178,0.649889034763,0.617755693796,0.584532286812,0.550280959303,0.515065059291,0.478949065666,0.441998511755,0.404279904606,0.365860640389,0.326808916310,0.287193639386,0.247084332444,0.206551037646,0.165664217855,0.124494656131,0.083113353637,0.041591426234
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.405581655255,-0.478713653860,-0.541033302084,-0.595683710969,-0.644386097309,-0.688194167681,-0.727802052391,-0.763691519403,-0.796210399043,-0.825617817040,-0.852111925484,-0.875847748131,-0.896949126400,-0.915516982507,-0.931635195031,-0.945374876123,-0.956797548629,-0.965957547510,-0.972903862431,-0.977681570019,-0.980332959540,-0.980898425924,-0.979417183662,-0.975927840919,-0.970468863231,-0.963078948936,-0.953797333262,-0.942664034183,-0.929720050212,-0.915007518204,-0.898569837552,-0.880451765901,-0.860699490540,-0.839360678847,-0.816484510572,-0.792121694261,-0.766324469753,-0.739146598357,-0.710643342093,-0.680871433178,-0.649889034763,-0.617755693796,-0.584532286812,-0.550280959303,-0.515065059291,-0.478949065666,-0.441998511755,-0.404279904606,-0.365860640389,-0.326808916310,-0.287193639386,-0.247084332444,-0.206551037646,-0.165664217855,-0.124494656131,-0.083113353637,-0.041591426234
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
# constraint,power
# norm_sq,62.831853071796
# dEdt,5.000000000000
# lambda_max,4.995912151160
