A_re,0.210822415659,0.249283348132,0.282411239440,0.311872741269,0.338592102746,0.363143587532,0.385911851964,0.407168721747,0.427114153379,0.445899896573,0.463644024818,0.480440302127,0.496364464702,0.511478574494,0.525834121501,0.539474287704,0.552435633647,0.564749377791,0.576442382557,0.587537925159,0.598056307889,0.608015346842,0.617430767360,0.626316527024,0.634685081735,0.642547606647,0.649914180929,0.656793943325,0.663195223919,0.669125656393,0.674592274154,0.679601593068,0.684159682979,0.688272229797,0.691944589604,0.695181835984,0.697988801557,0.700370114537,0.702330231010,0.703873463500,0.705004006311,0.705725958058,0.706043341737,0.705960122630,0.705480224303,0.704607542921,0.703345960062,0.701699354198,0.699671610993,0.697266632528,0.694488345574,0.691340709006,0.687827720433,0.683953422132,0.679721906339,0.675137319958,0.670203868744,0.664925820999,0.659307510827,0.653353340976,0.647067785309,0.640455390932,0.633520779992,0.626268651193,0.618703781024,0.610831024736,0.602655317088,0.594181672860,0.585415187164,0.576361035563,0.567024474002,0.557410838571,0.547525545110,0.537374088657,0.526962042757,0.516295058637,0.505378864248,0.494219263198,0.482822133557,0.471193426566,0.459339165237,0.447265442860,0.434978421414,0.422484329895,0.409789462559,0.396900177086,0.383822892669,0.370564088033,0.357130299388,0.343528118315,0.329764189591,0.315845208960,0.301777920849,0.287569116024,0.273225629211,0.258754336659,0.244162153664,0.229456032052,0.214642957625,0.199729947563,0.184724047804,0.169632330379,0.154461890729,0.139219844987,0.123913327238,0.108549486755,0.093135485213,0.077678493884,0.062185690817,0.046664257998,0.031121378499,0.015564233617
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.210822415659,-0.249283348132,-0.282411239440,-0.311872741269,-0.338592102746,-0.363143587532,-0.385911851964,-0.407168721747,-0.427114153379,-0.445899896573,-0.463644024818,-0.480440302127,-0.496364464702,-0.511478574494,-0.525834121501,-0.539474287704,-0.552435633647,-0.564749377791,-0.576442382557,-0.587537925159,-0.598056307889,-0.608015346842,-0.617430767360,-0.626316527024,-0.634685081735,-0.642547606647,-0.649914180929,-0.656793943325,-0.663195223919,-0.669125656393,-0.674592274154,-0.679601593068,-0.684159682979,-0.688272229797,-0.691944589604,-0.695181835984,-0.697988801557,-0.700370114537,-0.702330231010,-0.703873463500,-0.705004006311,-0.705725958058,-0.706043341737,-0.705960122630,-0.705480224303,-0.704607542921,-0.703345960062,-0.701699354198,-0.699671610993,-0.697266632528,-0.694488345574,-0.691340709006,-0.687827720433,-0.683953422132,-0.679721906339,-0.675137319958,-0.670203868744,-0.664925820999,-0.659307510827,-0.653353340976,-0.647067785309,-0.640455390932,-0.633520779992,-0.626268651193,-0.618703781024,-0.610831024736,-0.602655317088,-0.594181672860,-0.585415187164,-0.576361035563,-0.567024474002,-0.557410838571,-0.547525545110,-0.537374088657,-0.526962042757,-0.516295058637,-0.505378864248,-0.494219263198,-0.482822133557,-0.471193426566,-0.459339165237,-0.447265442860,-0.434978421414,-0.422484329895,-0.409789462559,-0.396900177086,-0.383822892669,-0.370564088033,-0.357130299388,-0.343528118315,-0.329764189591,-0.315845208960,-0.301777920849,-0.287569116024,-0.273225629211,-0.258754336659,-0.244162153664,-0.229456032052,-0.214642957625,-0.199729947563,-0.184724047804,-0.169632330379,-0.154461890729,-0.139219844987,-0.123913327238,-0.108549486755,-0.093135485213,-0.077678493884,-0.062185690817,-0.046664257998,-0.031121378499,-0.015564233617
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113
# constraint,power
# norm_sq,62.831853071796
# dEdt,5.000000000000
# lambda_max,4.998896912430
