A_re,0.643130276579,0.756256338880,0.850425449617,0.930430203597,0.998836622265,1.057179165238,1.106447521270,1.147318817793,1.180281028246,1.205703949076,1.223882554331,1.235064750561,1.239469813190,1.237300990184,1.228754306225,1.214024804007,1.193311002169,1.166818076874,1.134760105949,1.097361607927,1.054858538899,1.007498863930,0.955542788402,0.899262713028,0.838942961053,0.774879315373,0.707378395478,0.636756898486,0.563340724324,0.487464002035,0.409468031831,0.329700155775,0.248512568613,0.166261079234,0.083303832435
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.643130276579,-0.756256338880,-0.850425449617,-0.930430203597,-0.998836622265,-1.057179165238,-1.106447521270,-1.147318817793,-1.180281028246,-1.205703949076,-1.223882554331,-1.235064750561,-1.239469813190,-1.237300990184,-1.228754306225,-1.214024804007,-1.193311002169,-1.166818076874,-1.134760105949,-1.097361607927,-1.054858538899,-1.007498863930,-0.955542788402,-0.899262713028,-0.838942961053,-0.774879315373,-0.707378395478,-0.636756898486,-0.563340724324,-0.487464002035,-0.409468031831,-0.329700155775,-0.248512568613,-0.166261079234,-0.083303832435
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
# constraint,power
# norm_sq,62.831853071796
# dEdt,5.000000000000
# lambda_max,4.989693601606
