A_re,0.352328235192,0.416109119237,0.470658598774,0.518725233862,0.561820394123,0.600873739256,0.636500885878,0.669131425548,0.699077154163,0.726571443226,0.751793389001,0.774883360958,0.795953416109,0.815094507373,0.832381613164,0.847877475259,0.861635378906,0.873701257797,0.884115312961,0.892913275060,0.900127400623,0.905787266736,0.909920410922,0.912552850584,0.913709507658,0.913414557837,0.911691719156,0.908564491363,0.904056354996,0.898190937159,0.890992149580,0.882484303401,0.872692204290,0.861641230802,0.849357398362,0.835867410858,0.821198701445,0.805379463947,0.788438675977,0.770406114738,0.751312366345,0.731188829326,0.710067712943,0.687982030823,0.664965590362,0.641052978293,0.616279542769,0.590681372263,0.564295271567,0.537158735128,0.509309917947,0.480787604246,0.451631174086,0.421880568095,0.391576250487,0.360759170491,0.329470722346,0.297752703987,0.265647274535,0.233196910713,0.200444362308,0.167432606761,0.134204803007,0.100804244658,0.067274312618,0.033658427222
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.352328235192,-0.416109119237,-0.470658598774,-0.518725233862,-0.561820394123,-0.600873739256,-0.636500885878,-0.669131425548,-0.699077154163,-0.726571443226,-0.751793389001,-0.774883360958,-0.795953416109,-0.815094507373,-0.832381613164,-0.847877475259,-0.861635378906,-0.873701257797,-0.884115312961,-0.892913275060,-0.900127400623,-0.905787266736,-0.909920410922,-0.912552850584,-0.913709507658,-0.913414557837,-0.911691719156,-0.908564491363,-0.904056354996,-0.898190937159,-0.890992149580,-0.882484303401,-0.872692204290,-0.861641230802,-0.849357398362,-0.835867410858,-0.821198701445,-0.805379463947,-0.788438675977,-0.770406114738,-0.751312366345,-0.731188829326,-0.710067712943,-0.687982030823,-0.664965590362,-0.641052978293,-0.616279542769,-0.590681372263,-0.564295271567,-0.537158735128,-0.509309917947,-0.480787604246,-0.451631174086,-0.421880568095,-0.391576250487,-0.360759170491,-0.329470722346,-0.297752703987,-0.265647274535,-0.233196910713,-0.200444362308,-0.167432606761,-0.134204803007,-0.100804244658,-0.067274312618,-0.033658427222
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
# constraint,power
# norm_sq,62.831853071796
# dEdt,5.000000000000
# lambda_max,4.996916499198
