A_re,0.218452256521,0.258292509445,0.292598584290,0.323096498206,0.350743080534,0.376132582745,0.399662851105,0.421614874040,0.442195219795,0.461560550393,0.479832674289,0.497108249116,0.513465288287,0.528967670166,0.543668351045,0.557611709705,0.570835293923,0.583371145210,0.595246819750,0.606486186460,0.617110058778,0.627136700571,0.636582235444,0.645460981027,0.653785724327,0.661567950337,0.668818033191,0.675545397074,0.681758652501,0.687465712392,0.692673891438,0.697389991609,0.701620376028,0.705371033085,0.708647632286,0.711455573066,0.713800027602,0.715685978471,0.717118251854,0.718101546907,0.718640461766,0.718739516652,0.718403174398,0.717635858744,0.716441970635,0.714825902770,0.712792052588,0.710344833863,0.707488687063,0.704228088587,0.700567559011,0.696511670423,0.692065052949,0.687232400538,0.682018476072,0.676428115873,0.670466233641,0.664137823885,0.657447964886,0.650401821225,0.643004645913,0.635261782154,0.627178664771,0.618760821305,0.610013872836,0.600943534515,0.591555615851,0.581856020756,0.571850747369,0.561545887665,0.550947626875,0.540062242717,0.528896104455,0.517455671791,0.505747493609,0.493778206565,0.481554533548,0.469083282003,0.456371342131,0.443425684983,0.430253360426,0.416861495021,0.403257289788,0.389448017884,0.375441022193,0.361243712824,0.346863564539,0.332308114091,0.317584957505,0.302701747284,0.287666189545,0.272486041104,0.257169106502,0.241723234970,0.226156317350,0.210476282967,0.194691096457,0.178808754550,0.162837282820,0.146784732394,0.130659176632,0.114468707774,0.098221433560,0.081925473828,0.065588957084,0.049220017055,0.032826789226,0.016417407359
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.218452256521,-0.258292509445,-0.292598584290,-0.323096498206,-0.350743080534,-0.376132582745,-0.399662851105,-0.421614874040,-0.442195219795,-0.461560550393,-0.479832674289,-0.497108249116,-0.513465288287,-0.528967670166,-0.543668351045,-0.557611709705,-0.570835293923,-0.583371145210,-0.595246819750,-0.606486186460,-0.617110058778,-0.627136700571,-0.636582235444,-0.645460981027,-0.653785724327,-0.661567950337,-0.668818033191,-0.675545397074,-0.681758652501,-0.687465712392,-0.692673891438,-0.697389991609,-0.701620376028,-0.705371033085,-0.708647632286,-0.711455573066,-0.713800027602,-0.715685978471,-0.717118251854,-0.718101546907,-0.718640461766,-0.718739516652,-0.718403174398,-0.717635858744,-0.716441970635,-0.714825902770,-0.712792052588,-0.710344833863,-0.707488687063,-0.704228088587,-0.700567559011,-0.696511670423,-0.692065052949,-0.687232400538,-0.682018476072,-0.676428115873,-0.670466233641,-0.664137823885,-0.657447964886,-0.650401821225,-0.643004645913,-0.635261782154,-0.627178664771,-0.618760821305,-0.610013872836,-0.600943534515,-0.591555615851,-0.581856020756,-0.571850747369,-0.561545887665,-0.550947626875,-0.540062242717,-0.528896104455,-0.517455671791,-0.505747493609,-0.493778206565,-0.481554533549,-0.469083282003,-0.456371342131,-0.443425684983,-0.430253360426,-0.416861495021,-0.403257289788,-0.389448017884,-0.375441022193,-0.361243712824,-0.346863564539,-0.332308114091,-0.317584957505,-0.302701747284,-0.287666189545,-0.272486041104,-0.257169106502,-0.241723234970,-0.226156317350,-0.210476282967,-0.194691096457,-0.178808754550,-0.162837282820,-0.146784732394,-0.130659176632,-0.114468707774,-0.098221433560,-0.081925473828,-0.065588957084,-0.049220017055,-0.032826789226,-0.016417407359
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109
# constraint,power
# norm_sq,62.831853071796
# dEdt,5.000000000000
# lambda_max,4.998815582550
