A_re,0.156248168565,0.184808130319,0.209451153611,0.231416639937,0.251393415510,0.269810606346,0.286956543562,0.303035700821,0.318199080118,0.332561770554,0.346213734556,0.359226763531,0.371659144411,0.383558895175,0.394966071445,0.405914450488,0.416432786337,0.426545762299,0.436274725446,0.445638261067,0.454652647707,0.463332221755,0.471689672597,0.479736283829,0.487482132080,0.494936252205,0.502106775524,0.509001046293,0.515625720447,0.521986849787,0.528089954160,0.533940083642,0.539541872363,0.544899585313,0.550017159196,0.554898238240,0.559546205700,0.563964211653,0.568155197627,0.572121918465,0.575866961808,0.579392765496,0.582701633158,0.585795748200,0.588677186398,0.591347927256,0.593809864265,0.596064814200,0.598114525545,0.599960686160,0.601604930251,0.603048844728,0.604293975010,0.605341830333,0.606193888604,0.606851600857,0.607316395333,0.607589681231,0.607672852158,0.607567289294,0.607274364315,0.606795442082,0.606131883110,0.605285045863,0.604256288848,0.603046972563,0.601658461289,0.600092124736,0.598349339568,0.596431490810,0.594339973134,0.592076192054,0.589641565020,0.587037522420,0.584265508507,0.581326982242,0.578223418065,0.574956306605,0.571527155314,0.567937489056,0.564188850627,0.560282801232,0.556220920904,0.552004808883,0.547636083950,0.543116384711,0.538447369855,0.533630718361,0.528668129681,0.523561323880,0.518312041749,0.512922044890,0.507393115762,0.501727057714,0.495925694976,0.489990872640,0.483924456601,0.477728333495,0.471404410592,0.464954615689,0.458380896970,0.451685222851,0.444869581807,0.437935982180,0.430886451971,0.423723038615,0.416447808741,0.409062847919,0.401570260385,0.393972168764,0.386270713768,0.378468053887,0.370566365071,0.362567840391,0.354474689695,0.346289139254,0.338013431392,0.329649824110,0.321200590699,0.312668019344,0.304054412715,0.295362087559,0.286593374271,0.277750616466,0.268836170541,0.259852405226,0.250801701134,0.241686450300,0.232509055711,0.223271930839,0.213977499155,0.204628193649,0.195226456337,0.185774737769,0.176275496521,0.166731198696,0.157144317413,0.147517332287,0.137852728918,0.128152998363,0.118420636613,0.108658144063,0.098868024976,0.089052786952,0.079214940387,0.069356997931,0.059481473947,0.049590883964,0.039687744128,0.029774570653,0.019853879273,0.009928184686
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.156248168565,-0.184808130319,-0.209451153611,-0.231416639937,-0.251393415510,-0.269810606346,-0.286956543562,-0.303035700821,-0.318199080118,-0.332561770554,-0.346213734556,-0.359226763531,-0.371659144411,-0.383558895175,-0.394966071445,-0.405914450488,-0.416432786337,-0.426545762299,-0.436274725446,-0.445638261067,-0.454652647707,-0.463332221755,-0.471689672597,-0.479736283829,-0.487482132080,-0.494936252205,-0.502106775524,-0.509001046293,-0.515625720447,-0.521986849787,-0.528089954160,-0.533940083642,-0.539541872363,-0.544899585313,-0.550017159196,-0.554898238240,-0.559546205700,-0.563964211653,-0.568155197627,-0.572121918465,-0.575866961808,-0.579392765496,-0.582701633158,-0.585795748200,-0.588677186398,-0.591347927256,-0.593809864265,-0.596064814200,-0.598114525545,-0.599960686160,-0.601604930251,-0.603048844728,-0.604293975010,-0.605341830333,-0.606193888604,-0.606851600857,-0.607316395333,-0.607589681231,-0.607672852158,-0.607567289294,-0.607274364315,-0.606795442082,-0.606131883110,-0.605285045863,-0.604256288848,-0.603046972563,-0.601658461289,-0.600092124736,-0.598349339568,-0.596431490810,-0.594339973134,-0.592076192054,-0.589641565020,-0.587037522420,-0.584265508507,-0.581326982242,-0.578223418066,-0.574956306605,-0.571527155314,-0.567937489056,-0.564188850627,-0.560282801232,-0.556220920904,-0.552004808883,-0.547636083950,-0.543116384711,-0.538447369855,-0.533630718361,-0.528668129681,-0.523561323880,-0.518312041749,-0.512922044890,-0.507393115762,-0.501727057714,-0.495925694976,-0.489990872640,-0.483924456601,-0.477728333495,-0.471404410592,-0.464954615689,-0.458380896970,-0.451685222851,-0.444869581807,-0.437935982180,-0.430886451971,-0.423723038615,-0.416447808741,-0.409062847919,-0.401570260385,-0.393972168764,-0.386270713768,-0.378468053887,-0.370566365071,-0.362567840391,-0.354474689695,-0.346289139254,-0.338013431392,-0.329649824110,-0.321200590699,-0.312668019344,-0.304054412715,-0.295362087559,-0.286593374271,-0.277750616466,-0.268836170541,-0.259852405226,-0.250801701134,-0.241686450300,-0.232509055711,-0.223271930839,-0.213977499155,-0.204628193649,-0.195226456337,-0.185774737769,-0.176275496521,-0.166731198696,-0.157144317413,-0.147517332287,-0.137852728918,-0.128152998363,-0.118420636613,-0.108658144063,-0.098868024976,-0.089052786952,-0.079214940387,-0.069356997931,-0.059481473947,-0.049590883964,-0.039687744128,-0.029774570653,-0.019853879273,-0.009928184686
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153
# constraint,power
# norm_sq,62.831853071796
# dEdt,5.000000000000
# lambda_max,4.999394223118
