A_re,0.319679130689,0.377673472150,0.427371443825,0.471275976606,0.510766528219,0.546693900374,0.579623187300,0.609950000092,0.637962426761,0.663876795713,0.687859618302,0.710041720747,0.730527712638,0.749402542798,0.766736166256,0.782586946443,0.797004186909,0.810030049418,0.821701030289,0.832049112713,0.841102677393,0.848887230208,0.855425989426,0.860740363757,0.864850344605,0.867774830131,0.869531894627,0.870139013590,0.869613252621,0.867971426544,0.865230233796,0.861406370170,0.856516625166,0.850577963604,0.843607594678,0.835623030225,0.826642133690,0.816683161011,0.805764794452,0.793906170249,0.781126900795,0.767447091992,0.752887356292,0.737468821881,0.721213138413,0.704142479614,0.686279543061,0.667647547401,0.648270227231,0.628171825837,0.607377085979,0.585911238881,0.563799991563,0.541069512652,0.517746416785,0.493857747710,0.469430960188,0.444493900784,0.419074787631,0.393202189240,0.366905002437,0.340212429493,0.313153954503,0.285759319091,0.258058497485,0.230081671020,0.201859202134,0.173421607888,0.144799533081,0.116023722987,0.087124995776,0.058134214660,0.029082259794
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.319679130689,-0.377673472150,-0.427371443825,-0.471275976606,-0.510766528219,-0.546693900374,-0.579623187300,-0.609950000092,-0.637962426761,-0.663876795713,-0.687859618302,-0.710041720747,-0.730527712638,-0.749402542798,-0.766736166256,-0.782586946443,-0.797004186909,-0.810030049418,-0.821701030289,-0.832049112713,-0.841102677393,-0.848887230208,-0.855425989426,-0.860740363757,-0.864850344605,-0.867774830131,-0.869531894627,-0.870139013590,-0.869613252621,-0.867971426544,-0.865230233796,-0.861406370170,-0.856516625166,-0.850577963604,-0.843607594678,-0.835623030225,-0.826642133690,-0.816683161011,-0.805764794452,-0.793906170249,-0.781126900795,-0.767447091992,-0.752887356292,-0.737468821881,-0.721213138413,-0.704142479614,-0.686279543061,-0.667647547401,-0.648270227231,-0.628171825837,-0.607377085979,-0.585911238881,-0.563799991563,-0.541069512652,-0.517746416785,-0.493857747710,-0.469430960188,-0.444493900784,-0.419074787631,-0.393202189240,-0.366905002437,-0.340212429493,-0.313153954503,-0.285759319091,-0.258058497485,-0.230081671020,-0.201859202134,-0.173421607888,-0.144799533081,-0.116023722987,-0.087124995776,-0.058134214660,-0.029082259794
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
# constraint,power
# norm_sq,62.831853071796
# dEdt,5.000000000000
# lambda_max,4.997462096852
