A_re,0.374163577403,0.441792418828,0.499550416702,0.550348857968,0.595785978856,0.636843005017,0.674168336650,0.708213443522,0.739305279349,0.767688060010,0.793548883991,0.817034224699,0.838260974571,0.857324087460,0.874302015540,0.889260669725,0.902256364017,0.913338043553,0.922548996860,0.929928189605,0.935511315829,0.939331635053,0.941420644760,0.941808624719,0.940525080271,0.937599105127,0.933059679328,0.926935914468,0.919257255635,0.910053647483,0.899355670349,0.887194651129,0.873602752743,0.858613045277,0.842259561342,0.824577337765,0.805602445324,0.785372008009,0.763924213018,0.741298312536,0.717534618173,0.692674488841,0.666760312707,0.639835483812,0.611944373852,0.583132299567,0.553445486134,0.522931026923,0.491636839920,0.459611621132,0.426904795221,0.393566463615,0.359647350335,0.325198745732,0.290272448351,0.254920705094,0.219196149873,0.183151740914,0.146840696875,0.110316431939,0.073632490031,0.036842478298
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.374163577403,-0.441792418828,-0.499550416702,-0.550348857968,-0.595785978856,-0.636843005017,-0.674168336650,-0.708213443522,-0.739305279349,-0.767688060010,-0.793548883991,-0.817034224699,-0.838260974571,-0.857324087460,-0.874302015540,-0.889260669725,-0.902256364017,-0.913338043553,-0.922548996860,-0.929928189605,-0.935511315829,-0.939331635053,-0.941420644760,-0.941808624719,-0.940525080271,-0.937599105127,-0.933059679328,-0.926935914468,-0.919257255635,-0.910053647483,-0.899355670349,-0.887194651129,-0.873602752744,-0.858613045277,-0.842259561342,-0.824577337765,-0.805602445324,-0.785372008009,-0.763924213018,-0.741298312536,-0.717534618173,-0.692674488841,-0.666760312707,-0.639835483812,-0.611944373852,-0.583132299567,-0.553445486134,-0.522931026923,-0.491636839920,-0.459611621132,-0.426904795221,-0.393566463615,-0.359647350335,-0.325198745732,-0.290272448351,-0.254920705094,-0.219196149873,-0.183151740914,-0.146840696875,-0.110316431939,-0.073632490031,-0.036842478298
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
# constraint,power
# norm_sq,62.831853071796
# dEdt,5.000000000000
# lambda_max,4.996521864720
