A_re,0.214569538078,0.253708039512,0.287414824978,0.317385713681,0.344560966501,0.369524673495,0.392667977940,0.414267213832,0.434525592396,0.453597282760,0.471602198973,0.488635531798,0.504774140880,0.520080984746,0.534608277480,0.548399792270,0.561492577428,0.573918258044,0.585704039179,0.596873490075,0.607447165004,0.617443100439,0.626877217317,0.635763649578,0.644115014804,0.651942638929,0.659256744142,0.666066607082,0.672380692823,0.678206769006,0.683552003572,0.688423048852,0.692826114255,0.696767029353,0.700251298848,0.703284150639,0.705870577984,0.708015376610,0.709723177452,0.710998475615,0.711845656059,0.712269016406,0.712272787255,0.711861150277,0.711038254374,0.709808230114,0.708175202641,0.706143303220,0.703716679574,0.700899505125,0.697695987264,0.694110374737,0.690146964234,0.685810106260,0.681104210349,0.676033749687,0.670603265184,0.664817369052,0.658680747930,0.652198165584,0.645374465225,0.638214571467,0.630723491958,0.622906318705,0.614768229112,0.606314486761,0.597550441936,0.588481531926,0.579113281113,0.569451300849,0.559501289156,0.549269030242,0.538760393848,0.527981334446,0.516937890276,0.505636182259,0.494082412760,0.482282864243,0.470243897791,0.457971951530,0.445473538932,0.432755247029,0.419823734524,0.406685729810,0.393348028915,0.379817493349,0.366101047883,0.352205678257,0.338138428807,0.323906400039,0.309516746130,0.294976672378,0.280293432587,0.265474326408,0.250526696625,0.235457926393,0.220275436437,0.204986682204,0.189599150978,0.174120358961,0.158557848318,0.142919184189,0.127211951676,0.111443752801,0.095622203442,0.079754930244,0.063849567511,0.047913754081,0.031955130190,0.015981334312
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.214569538078,-0.253708039512,-0.287414824978,-0.317385713681,-0.344560966501,-0.369524673495,-0.392667977940,-0.414267213832,-0.434525592396,-0.453597282760,-0.471602198973,-0.488635531798,-0.504774140880,-0.520080984746,-0.534608277480,-0.548399792270,-0.561492577428,-0.573918258044,-0.585704039179,-0.596873490075,-0.607447165004,-0.617443100439,-0.626877217317,-0.635763649578,-0.644115014804,-0.651942638929,-0.659256744142,-0.666066607082,-0.672380692823,-0.678206769006,-0.683552003572,-0.688423048852,-0.692826114255,-0.696767029353,-0.700251298848,-0.703284150639,-0.705870577984,-0.708015376610,-0.709723177452,-0.710998475615,-0.711845656059,-0.712269016406,-0.712272787255,-0.711861150277,-0.711038254374,-0.709808230114,-0.708175202641,-0.706143303220,-0.703716679574,-0.700899505125,-0.697695987264,-0.694110374737,-0.690146964234,-0.685810106260,-0.681104210349,-0.676033749687,-0.670603265184,-0.664817369052,-0.658680747930,-0.652198165584,-0.645374465225,-0.638214571467,-0.630723491958,-0.622906318705,-0.614768229112,-0.606314486761,-0.597550441936,-0.588481531926,-0.579113281113,-0.569451300849,-0.559501289156,-0.549269030242,-0.538760393848,-0.527981334446,-0.516937890276,-0.505636182259,-0.494082412760,-0.482282864243,-0.470243897791,-0.457971951530,-0.445473538932,-0.432755247029,-0.419823734524,-0.406685729810,-0.393348028915,-0.379817493349,-0.366101047883,-0.352205678257,-0.338138428807,-0.323906400039,-0.309516746130,-0.294976672378,-0.280293432587,-0.265474326408,-0.250526696625,-0.235457926393,-0.220275436437,-0.204986682204,-0.189599150978,-0.174120358961,-0.158557848318,-0.142919184189,-0.127211951676,-0.111443752801,-0.095622203442,-0.079754930244,-0.063849567511,-0.047913754081,-0.031955130190,-0.015981334312
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111
# constraint,power
# norm_sq,62.831853071796
# dEdt,5.000000000000
# lambda_max,4.998857332167
