A_re,0.207203908778,0.245010231642,0.277578609780,0.306547506325,0.332825688139,0.356977911533,0.379382551981,0.400307066524,0.419948254880,0.438455517846,0.455945140127,0.472509497640,0.488223232428,0.503147532346,0.517333180825,0.530822782537,0.543652421507,0.555852918923,0.567450802604,0.578469064902,0.588927762766,0.598844498305,0.608234807642,0.617112478538,0.625489812057,0.633377839850,0.640786505879,0.647724819420,0.654200984679,0.660222511227,0.665796308578,0.670928767601,0.675625830899,0.679893053930,0.683735658270,0.687158578227,0.690166501746,0.692763906440,0.694955091402,0.696744205378,0.698135271773,0.699132210892,0.699738859772,0.699958989881,0.699796322957,0.699254545180,0.698337319888,0.697048298982,0.695391133161,0.693369481122,0.690987017822,0.688247441894,0.685154482303,0.681711904324,0.677923514880,0.673793167328,0.669324765719,0.664522268592,0.659389692329,0.653931114121,0.648150674562,0.642052579914,0.635641104052,0.628920590134,0.621895451993,0.614570175287,0.606949318419,0.599037513244,0.590839465565,0.582359955458,0.573603837405,0.564576040274,0.555281567137,0.545725494946,0.535912974067,0.525849227693,0.515539551125,0.504989310939,0.494203944055,0.483188956683,0.471949923189,0.460492484854,0.448822348555,0.436945285356,0.424867129018,0.412593774442,0.400131176026,0.387485345970,0.374662352498,0.361668318038,0.348509417321,0.335191875448,0.321721965879,0.308106008396,0.294350366997,0.280461447762,0.266445696661,0.252309597335,0.238059668830,0.223702463296,0.209244563655,0.194692581238,0.180053153385,0.165332941022,0.150538626218,0.135676909705,0.120754508383,0.105778152808,0.090754584651,0.075690554154,0.060592817553,0.045468134506,0.030323265495,0.015164969221
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.207203908778,-0.245010231642,-0.277578609780,-0.306547506325,-0.332825688139,-0.356977911533,-0.379382551981,-0.400307066524,-0.419948254880,-0.438455517846,-0.455945140127,-0.472509497640,-0.488223232428,-0.503147532346,-0.517333180825,-0.530822782537,-0.543652421507,-0.555852918923,-0.567450802604,-0.578469064902,-0.588927762766,-0.598844498305,-0.608234807642,-0.617112478538,-0.625489812057,-0.633377839850,-0.640786505879,-0.647724819420,-0.654200984679,-0.660222511227,-0.665796308578,-0.670928767601,-0.675625830899,-0.679893053930,-0.683735658270,-0.687158578227,-0.690166501746,-0.692763906440,-0.694955091402,-0.696744205378,-0.698135271773,-0.699132210892,-0.699738859772,-0.699958989881,-0.699796322957,-0.699254545180,-0.698337319888,-0.697048298982,-0.695391133161,-0.693369481122,-0.690987017822,-0.688247441894,-0.685154482303,-0.681711904324,-0.677923514880,-0.673793167328,-0.669324765719,-0.664522268592,-0.659389692329,-0.653931114121,-0.648150674562,-0.642052579914,-0.635641104052,-0.628920590134,-0.621895451993,-0.614570175287,-0.606949318419,-0.599037513244,-0.590839465565,-0.582359955458,-0.573603837405,-0.564576040274,-0.555281567137,-0.545725494946,-0.535912974067,-0.525849227694,-0.515539551125,-0.504989310939,-0.494203944055,-0.483188956683,-0.471949923189,-0.460492484854,-0.448822348555,-0.436945285356,-0.424867129018,-0.412593774442,-0.400131176026,-0.387485345970,-0.374662352498,-0.361668318038,-0.348509417321,-0.335191875448,-0.321721965879,-0.308106008396,-0.294350366997,-0.280461447762,-0.266445696661,-0.252309597335,-0.238059668830,-0.223702463296,-0.209244563655,-0.194692581238,-0.180053153385,-0.165332941022,-0.150538626218,-0.135676909705,-0.120754508383,-0.105778152808,-0.090754584651,-0.075690554154,-0.060592817553,-0.045468134506,-0.030323265495,-0.015164969221
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115
# constraint,power
# norm_sq,62.831853071796
# dEdt,5.000000000000
# lambda_max,4.998934471086
