A_re,0.477789080987,0.563402085773,0.635932500187,0.699045019083,0.754733957742,0.804211658054,0.848270919229,0.887458157570,0.922165593193,0.952684384209,0.979237177426,1.001999037387,1.021111441961,1.036691949861,1.048841061779,1.057647201802,1.063190403757,1.065545082913,1.064782147215,1.060970621978,1.054178909559,1.044475770514,1.031931088898,1.016616467798,0.998605689469,0.977975066101,0.954803701110,0.929173676399,0.901170177680,0.870881567450,0.838399413315,0.803818477884,0.767236675345,0.728754998955,0.688477422983,0.646510782124,0.602964630952,0.557951085649,0.511584649985,0.463982027279,0.415261919909,0.365544817806,0.314952777204,0.263609190886,0.211638551022,0.159166205667,0.106318109919,0.053220572691
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.477789080987,-0.563402085773,-0.635932500187,-0.699045019083,-0.754733957742,-0.804211658054,-0.848270919229,-0.887458157570,-0.922165593193,-0.952684384209,-0.979237177426,-1.001999037387,-1.021111441961,-1.036691949861,-1.048841061779,-1.057647201802,-1.063190403757,-1.065545082913,-1.064782147215,-1.060970621978,-1.054178909559,-1.044475770514,-1.031931088898,-1.016616467798,-0.998605689469,-0.977975066101,-0.954803701110,-0.929173676399,-0.901170177680,-0.870881567450,-0.838399413315,-0.803818477884,-0.767236675345,-0.728754998955,-0.688477422983,-0.646510782124,-0.602964630952,-0.557951085649,-0.511584649985,-0.463982027279,-0.415261919909,-0.365544817806,-0.314952777204,-0.263609190886,-0.211638551022,-0.159166205667,-0.106318109919,-0.053220572691
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
# constraint,power
# norm_sq,62.831853071796
# dEdt,5.000000000000
# lambda_max,4.994323118933
