A_re,1.373041962460,1.578064373738,1.720169592169,1.808169941277,1.846885870582,1.839691782548,1.789531704577,1.699381306419,1.572468327407,1.412371667303,1.223052208367,1.008841514247,0.774402643484,0.524671638832,0.264785384402
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-1.373041962460,-1.578064373738,-1.720169592169,-1.808169941277,-1.846885870582,-1.839691782548,-1.789531704577,-1.699381306419,-1.572468327407,-1.412371667303,-1.223052208367,-1.008841514247,-0.774402643484,-0.524671638832,-0.264785384402
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
# constraint,power
# norm_sq,62.831853071796
# dEdt,5.000000000000
# lambda_max,4.952254259963
