A_re,0.143267478325,0.169464567251,0.192076458543,0.212240335949,0.230588486997,0.247515020302,0.263284900370,0.278086161259,0.292057773061,0.305305745919,0.317913023296,0.329945862299,0.341458114578,0.352494194730,0.363091196655,0.373280438819,0.383088616082,0.392538673910,0.401650482557,0.410441364408,0.418926511751,0.427119321532,0.435031666403,0.442674116247,0.450056120803,0.457186161411,0.464071878021,0.470720176214,0.477137317934,0.483328998875,0.489300414823,0.495056318822,0.500601070675,0.505938679977,0.511072843703,0.516006979145,0.520744252905,0.525287606478,0.529639778923,0.533803326998,0.537780643112,0.541573971356,0.545185421877,0.548616983779,0.551870536745,0.554947861522,0.557850649402,0.560580510815,0.563138983128,0.565527537744,0.567747586563,0.569800487886,0.571687551809,0.573410045162,0.574969196034,0.576366197933,0.577602213605,0.578678378550,0.579595804264,0.580355581223,0.580958781642,0.581406462027,0.581699665526,0.581839424116,0.581826760617,0.581662690567,0.581348223959,0.580884366845,0.580272122833,0.579512494475,0.578606484550,0.577555097260,0.576359339340,0.575020221090,0.573538757328,0.571915968276,0.570152880390,0.568250527115,0.566209949598,0.564032197338,0.561718328795,0.559269411948,0.556686524809,0.553970755899,0.551123204687,0.548144981985,0.545037210319,0.541801024260,0.538437570729,0.534948009270,0.531333512300,0.527595265324,0.523734467141,0.519752330008,0.515650079796,0.511428956121,0.507090212449,0.502635116192,0.498064948775,0.493381005695,0.488584596557,0.483677045098,0.478659689190,0.473533880837,0.468300986149,0.462962385311,0.457519472530,0.451973655980,0.446326357725,0.440579013637,0.434733073303,0.428789999917,0.422751270164,0.416618374100,0.410392815010,0.404076109271,0.397669786195,0.391175387869,0.384594468987,0.377928596675,0.371179350299,0.364348321284,0.357437112906,0.350447340090,0.343380629200,0.336238617815,0.329022954509,0.321735298619,0.314377320008,0.306950698823,0.299457125248,0.291898299253,0.284275930335,0.276591737257,0.268847447781,0.261044798395,0.253185534040,0.245271407832,0.237304180771,0.229285621463,0.221217505823,0.213101616780,0.204939743983,0.196733683497,0.188485237498,0.180196213965,0.171868426374,0.163503693381,0.155103838505,0.146670689813,0.138206079599,0.129711844060,0.121189822970,0.112641859355,0.104069799163,0.095475490933,0.086860785462,0.078227535473,0.069577595278,0.060912820440,0.052235067434,0.043546193314,0.034848055364,0.026142510761,0.017431416232,0.008716627713
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.143267478325,-0.169464567251,-0.192076458543,-0.212240335949,-0.230588486997,-0.247515020302,-0.263284900370,-0.278086161259,-0.292057773061,-0.305305745919,-0.317913023296,-0.329945862299,-0.341458114578,-0.352494194730,-0.363091196655,-0.373280438819,-0.383088616082,-0.392538673910,-0.401650482557,-0.410441364408,-0.418926511751,-0.427119321532,-0.435031666403,-0.442674116247,-0.450056120803,-0.457186161411,-0.464071878021,-0.470720176214,-0.477137317934,-0.483328998875,-0.489300414823,-0.495056318822,-0.500601070675,-0.505938679977,-0.511072843703,-0.516006979145,-0.520744252905,-0.525287606478,-0.529639778923,-0.533803326998,-0.537780643112,-0.541573971356,-0.545185421877,-0.548616983779,-0.551870536745,-0.554947861522,-0.557850649402,-0.560580510815,-0.563138983128,-0.565527537744,-0.567747586563,-0.569800487886,-0.571687551809,-0.573410045162,-0.574969196034,-0.576366197933,-0.577602213605,-0.578678378550,-0.579595804264,-0.580355581223,-0.580958781642,-0.581406462027,-0.581699665526,-0.581839424116,-0.581826760617,-0.581662690567,-0.581348223959,-0.580884366845,-0.580272122833,-0.579512494475,-0.578606484550,-0.577555097260,-0.576359339340,-0.575020221090,-0.573538757328,-0.571915968276,-0.570152880390,-0.568250527115,-0.566209949598,-0.564032197338,-0.561718328795,-0.559269411948,-0.556686524809,-0.553970755899,-0.551123204687,-0.548144981985,-0.545037210319,-0.541801024260,-0.538437570729,-0.534948009270,-0.531333512300,-0.527595265324,-0.523734467141,-0.519752330008,-0.515650079796,-0.511428956121,-0.507090212449,-0.502635116192,-0.498064948775,-0.493381005695,-0.488584596557,-0.483677045098,-0.478659689190,-0.473533880837,-0.468300986149,-0.462962385311,-0.457519472530,-0.451973655980,-0.446326357725,-0.440579013637,-0.434733073303,-0.428789999917,-0.422751270164,-0.416618374100,-0.410392815010,-0.404076109271,-0.397669786195,-0.391175387869,-0.384594468987,-0.377928596675,-0.371179350299,-0.364348321284,-0.357437112906,-0.350447340090,-0.343380629200,-0.336238617815,-0.329022954509,-0.321735298620,-0.314377320008,-0.306950698823,-0.299457125248,-0.291898299253,-0.284275930335,-0.276591737258,-0.268847447781,-0.261044798395,-0.253185534040,-0.245271407832,-0.237304180771,-0.229285621463,-0.221217505823,-0.213101616780,-0.204939743983,-0.196733683497,-0.188485237498,-0.180196213965,-0.171868426374,-0.163503693381,-0.155103838505,-0.146670689813,-0.138206079599,-0.129711844060,-0.121189822970,-0.112641859355,-0.104069799163,-0.095475490933,-0.086860785462,-0.078227535473,-0.069577595278,-0.060912820440,-0.052235067434,-0.043546193314,-0.034848055364,-0.026142510761,-0.017431416232,-0.008716627713
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167
# constraint,power
# norm_sq,62.831853071796
# dEdt,5.000000000000
# lambda_max,4.999490716157
