A_re,1.069936259454,1.244124591340,1.378016420125,1.478867598001,1.550458573778,1.595080978750,1.614342045632,1.609544445318,1.581884187087,1.532560086256,1.462835820475,1.374074420957,1.267755582975,1.145481603076,1.008975392476,0.860072737628,0.700710256320,0.532910074764,0.358761996214,0.180403773824
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-1.069936259454,-1.244124591340,-1.378016420125,-1.478867598001,-1.550458573778,-1.595080978750,-1.614342045632,-1.609544445318,-1.581884187087,-1.532560086256,-1.462835820475,-1.374074420957,-1.267755582975,-1.145481603076,-1.008975392476,-0.860072737628,-0.700710256320,-0.532910074764,-0.358761996214,-0.180403773824
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
# constraint,power
# norm_sq,62.831853071796
# dEdt,5.000000000000
# lambda_max,4.971245845243
