A_re,0.121616657171,0.143867085915,0.163082047226,0.180227810839,0.195841975106,0.210259886860,0.223707208572,0.236344249534,0.248289627523,0.259633944178,0.270448187192,0.280789149623,0.290703066478,0.300228136668,0.309396321314,0.318234656992,0.326766234755,0.335010943313,0.342986042259,0.350706610524,0.358185901704,0.365435628842,0.372466195046,0.379286882006,0.385906005444,0.392331044295,0.398568748852,0.404625231915,0.410506046078,0.416216249660,0.421760463241,0.427142918388,0.432367499857,0.437437782287,0.442357062259,0.447128386402,0.451754576125,0.456238249461,0.460581840424,0.464787616203,0.468857692504,0.472794047251,0.476598532876,0.480272887356,0.483818744160,0.487237641224,0.490531029083,0.493700278228,0.496746685806,0.499671481713,0.502475834147,0.505160854688,0.507727602943,0.510177090805,0.512510286363,0.514728117496,0.516831475185,0.518821216561,0.520698167723,0.522463126345,0.524116864079,0.525660128795,0.527093646646,0.528418123992,0.529634249187,0.530742694241,0.531744116368,0.532639159424,0.533428455260,0.534112624967,0.534692280057,0.535168023555,0.535540451024,0.535810151523,0.535977708509,0.536043700674,0.536008702732,0.535873286165,0.535638019910,0.535303471012,0.534870205231,0.534338787622,0.533709783065,0.532983756775,0.532161274773,0.531242904336,0.530229214408,0.529120775999,0.527918162551,0.526621950281,0.525232718510,0.523751049963,0.522177531056,0.520512752163,0.518757307866,0.516911797184,0.514976823799,0.512952996252,0.510840928140,0.508641238285,0.506354550905,0.503981495760,0.501522708300,0.498978829788,0.496350507423,0.493638394452,0.490843150267,0.487965440498,0.485005937096,0.481965318408,0.478844269243,0.475643480932,0.472363651381,0.469005485115,0.465569693315,0.462056993855,0.458468111322,0.454803777041,0.451064729085,0.447251712289,0.443365478248,0.439406785321,0.435376398619,0.431275089999,0.427103638046,0.422862828051,0.418553451991,0.414176308497,0.409732202823,0.405221946810,0.400646358844,0.396006263816,0.391302493071,0.386535884360,0.381707281786,0.376817535747,0.371867502874,0.366858045972,0.361790033951,0.356664341758,0.351481850307,0.346243446402,0.340950022666,0.335602477456,0.330201714785,0.324748644237,0.319244180882,0.313689245187,0.308084762925,0.302431665086,0.296730887777,0.290983372130,0.285190064204,0.279351914880,0.273469879766,0.267544919086,0.261577997582,0.255570084402,0.249522152992,0.243435180989,0.237310150106,0.231148046022,0.224949858263,0.218716580092,0.212449208390,0.206148743534,0.199816189282,0.193452552652,0.187058843798,0.180636075887,0.174185264976,0.167707429890,0.161203592089,0.154674775547,0.148122006621,0.141546313925,0.134948728197,0.128330282170,0.121692010441,0.115034949342,0.108360136801,0.101668612212,0.094961416304,0.088239591000,0.081504179289,0.074756225084,0.067996773090,0.061226868664,0.054447557682,0.047659886398,0.040864901306,0.034063649005,0.027257176057,0.020446528850,0.013632753457,0.006816895498
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.121616657171,-0.143867085915,-0.163082047226,-0.180227810839,-0.195841975106,-0.210259886860,-0.223707208572,-0.236344249534,-0.248289627523,-0.259633944178,-0.270448187192,-0.280789149623,-0.290703066478,-0.300228136668,-0.309396321314,-0.318234656992,-0.326766234755,-0.335010943313,-0.342986042259,-0.350706610524,-0.358185901704,-0.365435628842,-0.372466195046,-0.379286882006,-0.385906005444,-0.392331044295,-0.398568748852,-0.404625231915,-0.410506046078,-0.416216249660,-0.421760463241,-0.427142918388,-0.432367499857,-0.437437782287,-0.442357062259,-0.447128386402,-0.451754576125,-0.456238249461,-0.460581840424,-0.464787616203,-0.468857692504,-0.472794047251,-0.476598532876,-0.480272887356,-0.483818744160,-0.487237641224,-0.490531029083,-0.493700278228,-0.496746685806,-0.499671481713,-0.502475834147,-0.505160854688,-0.507727602943,-0.510177090805,-0.512510286363,-0.514728117496,-0.516831475185,-0.518821216561,-0.520698167723,-0.522463126345,-0.524116864079,-0.525660128795,-0.527093646646,-0.528418123992,-0.529634249187,-0.530742694241,-0.531744116368,-0.532639159424,-0.533428455260,-0.534112624967,-0.534692280057,-0.535168023555,-0.535540451024,-0.535810151523,-0.535977708509,-0.536043700674,-0.536008702732,-0.535873286165,-0.535638019911,-0.535303471012,-0.534870205232,-0.534338787622,-0.533709783065,-0.532983756775,-0.532161274773,-0.531242904336,-0.530229214408,-0.529120775999,-0.527918162551,-0.526621950281,-0.525232718510,-0.523751049963,-0.522177531056,-0.520512752164,-0.518757307866,-0.516911797184,-0.514976823799,-0.512952996253,-0.510840928140,-0.508641238285,-0.506354550905,-0.503981495760,-0.501522708300,-0.498978829788,-0.496350507423,-0.493638394452,-0.490843150267,-0.487965440498,-0.485005937096,-0.481965318408,-0.478844269243,-0.475643480932,-0.472363651381,-0.469005485115,-0.465569693315,-0.462056993855,-0.458468111322,-0.454803777041,-0.451064729085,-0.447251712289,-0.443365478248,-0.439406785321,-0.435376398619,-0.431275090000,-0.427103638046,-0.422862828051,-0.418553451991,-0.414176308497,-0.409732202823,-0.405221946810,-0.400646358844,-0.396006263816,-0.391302493071,-0.386535884360,-0.381707281786,-0.376817535747,-0.371867502874,-0.366858045972,-0.361790033951,-0.356664341758,-0.351481850307,-0.346243446402,-0.340950022666,-0.335602477456,-0.330201714785,-0.324748644237,-0.319244180882,-0.313689245187,-0.308084762926,-0.302431665086,-0.296730887777,-0.290983372130,-0.285190064204,-0.279351914880,-0.273469879766,-0.267544919086,-0.261577997582,-0.255570084402,-0.249522152992,-0.243435180989,-0.237310150106,-0.231148046022,-0.224949858263,-0.218716580092,-0.212449208390,-0.206148743534,-0.199816189282,-0.193452552652,-0.187058843798,-0.180636075887,-0.174185264976,-0.167707429890,-0.161203592089,-0.154674775547,-0.148122006621,-0.141546313925,-0.134948728197,-0.128330282170,-0.121692010441,-0.115034949342,-0.108360136801,-0.101668612212,-0.094961416304,-0.088239591000,-0.081504179289,-0.074756225084,-0.067996773090,-0.061226868664,-0.054447557682,-0.047659886398,-0.040864901306,-0.034063649005,-0.027257176057,-0.020446528850,-0.013632753457,-0.006816895498
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197
# constraint,power
# norm_sq,62.831853071796
# dEdt,5.000000000000
# lambda_max,4.999633035541
