A_re,0.380051801041,0.448715104444,0.507333084838,0.558860688739,0.604919384089,0.646504136338,0.684272046151,0.718680367124,0.750060047601,0.778658157149,0.804663903121,0.828225377014,0.849460767999,0.868466122002,0.885320861150,0.900091803903,0.912836153376,0.923603758247,0.932438849841,0.939381394778,0.944468160635,0.947733564043,0.949210351502,0.948930149879,0.946923914186,0.943222293433,0.937855930484,0.930855708187,0.922252951372,0.912079592249,0.900368305209,0.887152615819,0.872466987894,0.856346891796,0.838828856538,0.819950507833,0.799750593859,0.778269000223,0.755546755371,0.731626027519,0.706550113990,0.680363423768,0.653111453914,0.624840760465,0.595598924313,0.565434512535,0.534397035593,0.502536900754,0.469905362082,0.436554467305,0.402537001826,0.367906430156,0.332716834991,0.297022854176,0.260879615758,0.224342671337,0.187467927901,0.150311578329,0.112930030747,0.075379836893,0.037717619665
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.380051801041,-0.448715104444,-0.507333084838,-0.558860688739,-0.604919384089,-0.646504136338,-0.684272046151,-0.718680367124,-0.750060047601,-0.778658157149,-0.804663903121,-0.828225377014,-0.849460767999,-0.868466122002,-0.885320861150,-0.900091803903,-0.912836153376,-0.923603758247,-0.932438849841,-0.939381394778,-0.944468160635,-0.947733564043,-0.949210351502,-0.948930149879,-0.946923914186,-0.943222293433,-0.937855930484,-0.930855708187,-0.922252951372,-0.912079592249,-0.900368305209,-0.887152615819,-0.872466987894,-0.856346891796,-0.838828856538,-0.819950507833,-0.799750593859,-0.778269000223,-0.755546755371,-0.731626027519,-0.706550113990,-0.680363423768,-0.653111453914,-0.624840760465,-0.595598924313,-0.565434512535,-0.534397035593,-0.502536900754,-0.469905362082,-0.436554467305,-0.402537001826,-0.367906430156,-0.332716834991,-0.297022854176,-0.260879615758,-0.224342671337,-0.187467927901,-0.150311578329,-0.112930030747,-0.075379836893,-0.037717619665
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
# constraint,power
# norm_sq,62.831853071796
# dEdt,5.000000000000
# lambda_max,4.996411360429
