A_re,0.175563389489,0.207634073774,0.235290822885,0.259924742956,0.282308428599,0.302922780896,0.322090595938,0.340040527913,0.356941221021,0.372921030922,0.388080138066,0.402498358195,0.416240381715,0.429359405878,0.441899723778,0.453898614256,0.465387750252,0.476394267438,0.486941588113,0.497050065487,0.506737493930,0.516019517739,0.524909961993,0.533421102897,0.541563890577,0.549348134145,0.556782656557,0.563875425038,0.570633661646,0.577063937508,0.583172253597,0.588964110306,0.594444567647,0.599618297584,0.604489629696,0.609062591189,0.613340942062,0.617328206147,0.621027698563,0.624442550099,0.627575728904,0.630430059860,0.633008241902,0.635312863559,0.637346416911,0.639111310168,0.640609879011,0.641844396845,0.642817084081,0.643530116549,0.643985633138,0.644185742733,0.644132530538,0.643828063825,0.643274397178,0.642473577275,0.641427647252,0.640138650689,0.638608635244,0.636839655976,0.634833778378,0.632593081142,0.630119658683,0.627415623443,0.624483107982,0.621324266879,0.617941278468,0.614336346396,0.610511701040,0.606469600781,0.602212333146,0.597742215832,0.593061597607,0.588172859122,0.583078413601,0.577780707459,0.572282220819,0.566585467950,0.560692997631,0.554607393438,0.548331273961,0.541867292961,0.535218139464,0.528386537792,0.521375247542,0.514187063516,0.506824815593,0.499291368565,0.491589621914,0.483722509560,0.475692999555,0.467504093753,0.459158827426,0.450660268859,0.442011518900,0.433215710489,0.424276008142,0.415195607418,0.405977734352,0.396625644857,0.387142624109,0.377531985901,0.367797071970,0.357941251313,0.347967919465,0.337880497770,0.327682432626,0.317377194707,0.306968278174,0.296459199864,0.285853498463,0.275154733659,0.264366485292,0.253492352470,0.242535952690,0.231500920931,0.220390908746,0.209209583331,0.197960626591,0.186647734188,0.175274614589,0.163844988090,0.152362585844,0.140831148871,0.129254427066,0.117636178196,0.105980166892,0.094290163630,0.082569943715,0.070823286246,0.059053973091,0.047265787847,0.035462514797,0.023647937868,0.011825839580
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.175563389489,-0.207634073774,-0.235290822885,-0.259924742956,-0.282308428599,-0.302922780896,-0.322090595938,-0.340040527913,-0.356941221021,-0.372921030922,-0.388080138066,-0.402498358195,-0.416240381715,-0.429359405878,-0.441899723778,-0.453898614256,-0.465387750252,-0.476394267438,-0.486941588113,-0.497050065487,-0.506737493930,-0.516019517739,-0.524909961993,-0.533421102897,-0.541563890577,-0.549348134145,-0.556782656557,-0.563875425038,-0.570633661646,-0.577063937508,-0.583172253597,-0.588964110306,-0.594444567647,-0.599618297584,-0.604489629696,-0.609062591189,-0.613340942062,-0.617328206147,-0.621027698563,-0.624442550099,-0.627575728904,-0.630430059860,-0.633008241902,-0.635312863559,-0.637346416911,-0.639111310168,-0.640609879011,-0.641844396845,-0.642817084081,-0.643530116549,-0.643985633138,-0.644185742733,-0.644132530538,-0.643828063825,-0.643274397178,-0.642473577275,-0.641427647252,-0.640138650689,-0.638608635244,-0.636839655976,-0.634833778378,-0.632593081142,-0.630119658683,-0.627415623443,-0.624483107982,-0.621324266879,-0.617941278468,-0.614336346396,-0.610511701040,-0.606469600781,-0.602212333146,-0.597742215832,-0.593061597607,-0.588172859122,-0.583078413601,-0.577780707459,-0.572282220819,-0.566585467950,-0.560692997631,-0.554607393438,-0.548331273961,-0.541867292961,-0.535218139465,-0.528386537792,-0.521375247542,-0.514187063516,-0.506824815593,-0.499291368565,-0.491589621914,-0.483722509560,-0.475692999555,-0.467504093753,-0.459158827426,-0.450660268859,-0.442011518900,-0.433215710489,-0.424276008142,-0.415195607418,-0.405977734352,-0.396625644857,-0.387142624109,-0.377531985901,-0.367797071970,-0.357941251313,-0.347967919465,-0.337880497770,-0.327682432626,-0.317377194707,-0.306968278174,-0.296459199864,-0.285853498463,-0.275154733659,-0.264366485292,-0.253492352470,-0.242535952690,-0.231500920931,-0.220390908746,-0.209209583331,-0.197960626591,-0.186647734188,-0.175274614589,-0.163844988090,-0.152362585844,-0.140831148871,-0.129254427066,-0.117636178196,-0.105980166892,-0.094290163630,-0.082569943715,-0.070823286246,-0.059053973091,-0.047265787847,-0.035462514797,-0.023647937868,-0.011825839580
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136
# constraint,power
# norm_sq,62.831853071796
# dEdt,5.000000000000
# lambda_max,4.999235142239
