A_re,0.139945653785,0.165537652116,0.187629076515,0.207330920888,0.225260975118,0.241804359978,0.257220035686,0.271691806462,0.285355542103,0.298314909542,0.310651037492,0.322428749427,0.333700745713,0.344510503590,0.354894344784,0.364882945225,0.374502460402,0.383775379507,0.392721184151,0.401356863640,0.409697323174,0.417755710967,0.425543683099,0.433071619995,0.440348804892,0.447383572134,0.454183431295,0.460755171776,0.467104951480,0.473238372451,0.479160545713,0.484876147153,0.490389465903,0.495704446408,0.500824725171,0.505753662951,0.510494373106,0.515049746611,0.519422474218,0.523615066151,0.527629869653,0.531469084672,0.535134777909,0.538628895446,0.541953274111,0.545109651731,0.548099676418,0.550924914968,0.553586860501,0.556086939406,0.558426517669,0.560606906654,0.562629368385,0.564495120388,0.566205340122,0.567761169061,0.569163716437,0.570414062690,0.571513262651,0.572462348469,0.573262332329,0.573914208952,0.574418957916,0.574777545799,0.574990928175,0.575060051457,0.574985854606,0.574769270726,0.574411228539,0.573912653760,0.573274470368,0.572497601800,0.571582972048,0.570531506689,0.569344133839,0.568021785041,0.566565396090,0.564975907802,0.563254266724,0.561401425800,0.559418344981,0.557305991801,0.555065341899,0.552697379508,0.550203097913,0.547583499856,0.544839597933,0.541972414932,0.538982984169,0.535872349775,0.532641566965,0.529291702289,0.525823833844,0.522239051475,0.518538456956,0.514723164139,0.510794299095,0.506753000233,0.502600418401,0.498337716969,0.493966071898,0.489486671795,0.484900717950,0.480209424363,0.475414017751,0.470515737553,0.465515835909,0.460415577644,0.455216240220,0.449919113701,0.444525500683,0.439036716236,0.433454087820,0.427778955202,0.422012670358,0.416156597368,0.410212112307,0.404180603120,0.398063469497,0.391862122735,0.385577985597,0.379212492158,0.372767087654,0.366243228314,0.359642381195,0.352966024002,0.346215644911,0.339392742377,0.332498824950,0.325535411068,0.318504028861,0.311406215941,0.304243519188,0.297017494539,0.289729706759,0.282381729220,0.274975143672,0.267511540006,0.259992516019,0.252419677171,0.244794636342,0.237119013583,0.229394435861,0.221622536812,0.213804956473,0.205943341030,0.198039342548,0.190094618710,0.182110832542,0.174089652144,0.166032750419,0.157941804792,0.149818496931,0.141664512473,0.133481540732,0.125271274424,0.117035409371,0.108775644221,0.100493680154,0.092191220590,0.083869970901,0.075531638111,0.067177930606,0.058810557834,0.050431230008,0.042041657811,0.033643552090,0.025238623564,0.016828582514,0.008415138489
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.139945653785,-0.165537652116,-0.187629076515,-0.207330920888,-0.225260975118,-0.241804359978,-0.257220035686,-0.271691806462,-0.285355542103,-0.298314909542,-0.310651037492,-0.322428749427,-0.333700745713,-0.344510503590,-0.354894344784,-0.364882945225,-0.374502460402,-0.383775379507,-0.392721184151,-0.401356863640,-0.409697323174,-0.417755710967,-0.425543683099,-0.433071619995,-0.440348804892,-0.447383572134,-0.454183431295,-0.460755171776,-0.467104951480,-0.473238372451,-0.479160545713,-0.484876147153,-0.490389465903,-0.495704446408,-0.500824725171,-0.505753662951,-0.510494373106,-0.515049746611,-0.519422474218,-0.523615066151,-0.527629869653,-0.531469084672,-0.535134777909,-0.538628895446,-0.541953274111,-0.545109651731,-0.548099676418,-0.550924914968,-0.553586860501,-0.556086939406,-0.558426517669,-0.560606906654,-0.562629368385,-0.564495120388,-0.566205340122,-0.567761169061,-0.569163716437,-0.570414062690,-0.571513262651,-0.572462348469,-0.573262332329,-0.573914208952,-0.574418957916,-0.574777545799,-0.574990928175,-0.575060051457,-0.574985854606,-0.574769270726,-0.574411228539,-0.573912653760,-0.573274470368,-0.572497601800,-0.571582972048,-0.570531506689,-0.569344133839,-0.568021785041,-0.566565396090,-0.564975907802,-0.563254266724,-0.561401425800,-0.559418344981,-0.557305991801,-0.555065341899,-0.552697379508,-0.550203097913,-0.547583499857,-0.544839597933,-0.541972414932,-0.538982984169,-0.535872349775,-0.532641566965,-0.529291702289,-0.525823833844,-0.522239051475,-0.518538456956,-0.514723164139,-0.510794299095,-0.506753000233,-0.502600418401,-0.498337716969,-0.493966071898,-0.489486671795,-0.484900717950,-0.480209424363,-0.475414017751,-0.470515737553,-0.465515835910,-0.460415577644,-0.455216240220,-0.449919113701,-0.444525500683,-0.439036716236,-0.433454087821,-0.427778955202,-0.422012670358,-0.416156597368,-0.410212112307,-0.404180603120,-0.398063469497,-0.391862122735,-0.385577985597,-0.379212492158,-0.372767087654,-0.366243228314,-0.359642381195,-0.352966024002,-0.346215644911,-0.339392742377,-0.332498824950,-0.325535411068,-0.318504028861,-0.311406215941,-0.304243519188,-0.297017494539,-0.289729706759,-0.282381729220,-0.274975143672,-0.267511540006,-0.259992516019,-0.252419677171,-0.244794636342,-0.237119013583,-0.229394435861,-0.221622536812,-0.213804956473,-0.205943341030,-0.198039342548,-0.190094618710,-0.182110832542,-0.174089652144,-0.166032750419,-0.157941804792,-0.149818496931,-0.141664512473,-0.133481540732,-0.125271274424,-0.117035409371,-0.108775644221,-0.100493680154,-0.092191220590,-0.083869970901,-0.075531638111,-0.067177930606,-0.058810557834,-0.050431230008,-0.042041657811,-0.033643552090,-0.025238623564,-0.016828582514,-0.008415138489
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171
# constraint,power
# norm_sq,62.831853071796
# dEdt,5.000000000000
# lambda_max,4.999514063970
