A_re,0.530224787380,0.624737246812,0.704414202353,0.773288509482,0.833544011370,0.886501215781,0.933019227363,0.973687689085,1.008928916663,1.039056733848,1.064312492046,1.084888209948,1.100942028833,1.112608869685,1.120007977092,1.123248375528,1.122432884861,1.117661115754,1.109031726014,1.096644130117,1.080599796262,1.061003226623,1.037962690171,1.011590759140,0.982004687370,0.949326659530,0.913683933531,0.875208893554,0.834039027460,0.790316839622,0.744189708157,0.695809693947,0.645333307649,0.592921239914,0.538738059361,0.482951882210,0.425734017086,0.367258588102,0.307702139063,0.247243221396,0.186061968221,0.124339656826,0.062258261677
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.530224787380,-0.624737246812,-0.704414202353,-0.773288509482,-0.833544011370,-0.886501215781,-0.933019227363,-0.973687689085,-1.008928916663,-1.039056733848,-1.064312492046,-1.084888209948,-1.100942028833,-1.112608869685,-1.120007977092,-1.123248375528,-1.122432884861,-1.117661115754,-1.109031726014,-1.096644130117,-1.080599796262,-1.061003226623,-1.037962690171,-1.011590759140,-0.982004687370,-0.949326659530,-0.913683933531,-0.875208893554,-0.834039027460,-0.790316839622,-0.744189708157,-0.695809693947,-0.645333307649,-0.592921239914,-0.538738059361,-0.482951882210,-0.425734017086,-0.367258588102,-0.307702139063,-0.247243221396,-0.186061968221,-0.124339656826,-0.062258261677
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
# constraint,power
# norm_sq,62.831853071796
# dEdt,5.000000000000
# lambda_max,4.993004711705
