A_re,0.434786713300,0.512996145055,0.579493712496,0.637635433685,0.689254625420,0.735470505073,0.777018180528,0.814406369654,0.848001399890,0.878075643659,0.904837204098,0.928449012265,0.949041606454,0.966721967660,0.981579798298,0.993692089104,1.003126507577,1.009943955058,1.014200524497,1.015949017701,1.015240133056,1.012123402723,1.006647936552,0.998863014763,0.988818560795,0.976565518003,0.962156148323,0.945644266916,0.927085423723,0.906537040580,0.884058510751,0.859711266438,0.833558818741,0.805666773762,0.776102827889,0.744936744797,0.712240316311,0.678087308937,0.642553397637,0.605716088172,0.567654629220,0.528449915298,0.488184381417,0.446941890312,0.404807613009,0.361867903412,0.318210167568,0.273922728204,0.229094685092,0.183815771776,0.138176209168,0.092266556486,0.046177559995
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.434786713300,-0.512996145055,-0.579493712496,-0.637635433685,-0.689254625420,-0.735470505073,-0.777018180528,-0.814406369654,-0.848001399890,-0.878075643659,-0.904837204098,-0.928449012265,-0.949041606454,-0.966721967660,-0.981579798298,-0.993692089104,-1.003126507577,-1.009943955058,-1.014200524497,-1.015949017701,-1.015240133056,-1.012123402723,-1.006647936552,-0.998863014763,-0.988818560795,-0.976565518003,-0.962156148323,-0.945644266916,-0.927085423723,-0.906537040580,-0.884058510751,-0.859711266438,-0.833558818741,-0.805666773762,-0.776102827889,-0.744936744797,-0.712240316311,-0.678087308937,-0.642553397637,-0.605716088172,-0.567654629220,-0.528449915298,-0.488184381417,-0.446941890312,-0.404807613009,-0.361867903412,-0.318210167568,-0.273922728204,-0.229094685092,-0.183815771776,-0.138176209168,-0.092266556486,-0.046177559995
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
# constraint,power
# norm_sq,62.831853071796
# dEdt,5.000000000000
# lambda_max,4.995300996212
