A_re,0.125407020978,0.148348848832,0.168159269455,0.185834509558,0.201928777002,0.216787735793,0.230643956568,0.243662628049,0.255965955065,0.267647259306,0.278779642686,0.289421575026,0.299620643526,0.309416152953,0.318840979698,0.327922925690,0.336685727712,0.345149823566,0.353332942998,0.361250569993,0.368916309062,0.376342178789,0.383538849544,0.390515837799,0.397281666346,0.403843997440,0.410209744260,0.416385164842,0.422375941733,0.428187249932,0.433823815153,0.439289964034,0.444589667616,0.449726579164,0.454704067191,0.459525244416,0.464192993247,0.468709988285,0.473078716262,0.477301493757,0.481380482997,0.485317705970,0.489115057084,0.492774314533,0.496297150540,0.499685140605,0.502939771867,0.506062450692,0.509054509562,0.511917213350,0.514651765034,0.517259310930,0.519740945466,0.522097715568,0.524330624681,0.526440636466,0.528428678202,0.530295643929,0.532042397336,0.533669774442,0.535178586068,0.536569620134,0.537843643779,0.539001405341,0.540043636183,0.540971052400,0.541784356408,0.542484238416,0.543071377806,0.543546444417,0.543910099743,0.544162998054,0.544305787441,0.544339110793,0.544263606715,0.544079910383,0.543788654346,0.543390469274,0.542885984665,0.542275829503,0.541560632871,0.540741024537,0.539817635490,0.538791098450,0.537662048345,0.536431122753,0.535098962328,0.533666211180,0.532133517250,0.530501532649,0.528770913976,0.526942322621,0.525016425041,0.522993893021,0.520875403915,0.518661640876,0.516353293058,0.513951055816,0.511455630883,0.508867726534,0.506188057743,0.503417346319,0.500556321036,0.497605717750,0.494566279504,0.491438756622,0.488223906800,0.484922495175,0.481535294400,0.478063084693,0.474506653898,0.470866797516,0.467144318748,0.463340028518,0.459454745494,0.455489296101,0.451444514526,0.447321242723,0.443120330402,0.438842635020,0.434489021764,0.430060363528,0.425557540884,0.420981442053,0.416332962861,0.411613006702,0.406822484488,0.401962314600,0.397033422828,0.392036742316,0.386973213496,0.381843784020,0.376649408690,0.371391049379,0.366069674960,0.360686261216,0.355241790760,0.349737252945,0.344173643773,0.338551965798,0.332873228032,0.327138445844,0.321348640856,0.315504840838,0.309608079600,0.303659396879,0.297659838231,0.291610454912,0.285512303759,0.279366447074,0.273173952500,0.266935892896,0.260653346212,0.254327395361,0.247959128089,0.241549636843,0.235100018637,0.228611374918,0.222084811427,0.215521438066,0.208922368748,0.202288721266,0.195621617142,0.188922181490,0.182191542863,0.175430833110,0.168641187228,0.161823743211,0.154979641899,0.148110026830,0.141216044083,0.134298842124,0.127359571656,0.120399385460,0.113419438236,0.106420886451,0.099404888178,0.092372602936,0.085325191533,0.078263815902,0.071189638943,0.064103824362,0.057007536505,0.049901940199,0.042788200586,0.035667482962,0.028540952611,0.021409774641,0.014275113819,0.007138134409
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.125407020978,-0.148348848832,-0.168159269455,-0.185834509558,-0.201928777002,-0.216787735793,-0.230643956568,-0.243662628049,-0.255965955065,-0.267647259306,-0.278779642686,-0.289421575026,-0.299620643526,-0.309416152953,-0.318840979698,-0.327922925690,-0.336685727712,-0.345149823566,-0.353332942998,-0.361250569993,-0.368916309062,-0.376342178789,-0.383538849544,-0.390515837799,-0.397281666346,-0.403843997440,-0.410209744260,-0.416385164842,-0.422375941733,-0.428187249932,-0.433823815153,-0.439289964034,-0.444589667616,-0.449726579164,-0.454704067191,-0.459525244416,-0.464192993247,-0.468709988285,-0.473078716262,-0.477301493757,-0.481380482997,-0.485317705970,-0.489115057084,-0.492774314533,-0.496297150540,-0.499685140605,-0.502939771867,-0.506062450692,-0.509054509562,-0.511917213350,-0.514651765034,-0.517259310930,-0.519740945466,-0.522097715568,-0.524330624681,-0.526440636466,-0.528428678202,-0.530295643929,-0.532042397336,-0.533669774442,-0.535178586068,-0.536569620134,-0.537843643780,-0.539001405341,-0.540043636183,-0.540971052400,-0.541784356408,-0.542484238416,-0.543071377806,-0.543546444417,-0.543910099743,-0.544162998054,-0.544305787441,-0.544339110793,-0.544263606715,-0.544079910383,-0.543788654346,-0.543390469274,-0.542885984665,-0.542275829503,-0.541560632871,-0.540741024538,-0.539817635491,-0.538791098450,-0.537662048345,-0.536431122753,-0.535098962328,-0.533666211180,-0.532133517250,-0.530501532649,-0.528770913976,-0.526942322621,-0.525016425041,-0.522993893021,-0.520875403916,-0.518661640876,-0.516353293058,-0.513951055816,-0.511455630883,-0.508867726534,-0.506188057743,-0.503417346319,-0.500556321036,-0.497605717750,-0.494566279504,-0.491438756622,-0.488223906800,-0.484922495175,-0.481535294400,-0.478063084693,-0.474506653898,-0.470866797516,-0.467144318748,-0.463340028518,-0.459454745494,-0.455489296101,-0.451444514526,-0.447321242723,-0.443120330402,-0.438842635020,-0.434489021764,-0.430060363528,-0.425557540884,-0.420981442053,-0.416332962861,-0.411613006702,-0.406822484488,-0.401962314600,-0.397033422828,-0.392036742316,-0.386973213496,-0.381843784020,-0.376649408690,-0.371391049379,-0.366069674960,-0.360686261216,-0.355241790760,-0.349737252945,-0.344173643773,-0.338551965798,-0.332873228032,-0.327138445844,-0.321348640856,-0.315504840838,-0.309608079600,-0.303659396879,-0.297659838231,-0.291610454912,-0.285512303759,-0.279366447074,-0.273173952500,-0.266935892896,-0.260653346212,-0.254327395361,-0.247959128089,-0.241549636843,-0.235100018637,-0.228611374918,-0.222084811427,-0.215521438066,-0.208922368748,-0.202288721266,-0.195621617142,-0.188922181490,-0.182191542863,-0.175430833110,-0.168641187228,-0.161823743211,-0.154979641899,-0.148110026830,-0.141216044083,-0.134298842124,-0.127359571656,-0.120399385460,-0.113419438236,-0.106420886451,-0.099404888178,-0.092372602936,-0.085325191533,-0.078263815902,-0.071189638943,-0.064103824362,-0.057007536505,-0.049901940199,-0.042788200586,-0.035667482962,-0.028540952611,-0.021409774641,-0.014275113819,-0.007138134409
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191
# constraint,power
# norm_sq,62.831853071796
# dEdt,5.000000000000
# lambda_max,4.999609801177
