A_re,0.160400431327,0.189715652069,0.215007445294,0.237547866251,0.258043786819,0.276935497769,0.294518770994,0.311003307619,0.326543929381,0.341258602524,0.355239509485,0.368560188439,0.381280323096,0.393449063577,0.405107393785,0.416289859734,0.427025857650,0.437340611487,0.447255926670,0.456790779587,0.465961784524,0.474783567764,0.483269070443,0.491429796032,0.499276014337,0.506816930968,0.514060829166,0.521015189285,0.527686790084,0.534081795085,0.540205826608,0.546064029549,0.551661126589,0.557001466190,0.562089064492,0.566927642037,0.571520656059,0.575871328994,0.579982673716,0.583857515954,0.587498514256,0.590908177824,0.594088882482,0.597042885007,0.599772336026,0.602279291643,0.604565723943,0.606633530501,0.608484543006,0.610120535096,0.611543229480,0.612754304442,0.613755399756,0.614548122112,0.615134050061,0.615514738553,0.615691723094,0.615666523564,0.615440647711,0.615015594377,0.614392856451,0.613573923590,0.612560284722,0.611353430350,0.609954854671,0.608366057526,0.606588546193,0.604623837042,0.602473457048,0.600138945188,0.597621853718,0.594923749346,0.592046214309,0.588990847352,0.585759264621,0.582353100483,0.578774008263,0.575023660912,0.571103751609,0.567015994306,0.562762124205,0.558343898184,0.553763095179,0.549021516501,0.544120986121,0.539063350903,0.533850480800,0.528484269006,0.522966632076,0.517299510006,0.511484866281,0.505524687894,0.499420985328,0.493175792513,0.486791166758,0.480269188646,0.473611961918,0.466821613323,0.459900292445,0.452850171512,0.445673445182,0.438372330308,0.430949065685,0.423405911773,0.415745150414,0.407969084514,0.400080037729,0.392080354114,0.383972397776,0.375758552496,0.367441221351,0.359022826310,0.350505807824,0.341892624405,0.333185752185,0.324387684475,0.315500931296,0.306528018920,0.297471489382,0.288333899994,0.279117822845,0.269825844292,0.260460564441,0.251024596625,0.241520566867,0.231951113337,0.222318885809,0.212626545097,0.202876762500,0.193072219227,0.183215605822,0.173309621587,0.163356973992,0.153360378083,0.143322555883,0.133246235797,0.123134151999,0.112989043824,0.102813655153,0.092610733800,0.082383030881,0.072133300200,0.061864297614,0.051578780409,0.041279506661,0.030969234608,0.020650722010,0.010326725510
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.160400431327,-0.189715652069,-0.215007445294,-0.237547866251,-0.258043786819,-0.276935497769,-0.294518770994,-0.311003307619,-0.326543929381,-0.341258602524,-0.355239509485,-0.368560188439,-0.381280323096,-0.393449063577,-0.405107393785,-0.416289859734,-0.427025857650,-0.437340611487,-0.447255926670,-0.456790779587,-0.465961784524,-0.474783567764,-0.483269070443,-0.491429796032,-0.499276014337,-0.506816930968,-0.514060829166,-0.521015189285,-0.527686790084,-0.534081795085,-0.540205826608,-0.546064029549,-0.551661126589,-0.557001466190,-0.562089064492,-0.566927642037,-0.571520656059,-0.575871328994,-0.579982673716,-0.583857515954,-0.587498514256,-0.590908177824,-0.594088882482,-0.597042885007,-0.599772336026,-0.602279291643,-0.604565723943,-0.606633530501,-0.608484543006,-0.610120535096,-0.611543229480,-0.612754304442,-0.613755399756,-0.614548122112,-0.615134050061,-0.615514738553,-0.615691723094,-0.615666523564,-0.615440647711,-0.615015594377,-0.614392856451,-0.613573923590,-0.612560284722,-0.611353430350,-0.609954854671,-0.608366057526,-0.606588546193,-0.604623837042,-0.602473457048,-0.600138945188,-0.597621853718,-0.594923749346,-0.592046214309,-0.588990847352,-0.585759264621,-0.582353100483,-0.578774008263,-0.575023660912,-0.571103751609,-0.567015994306,-0.562762124205,-0.558343898184,-0.553763095179,-0.549021516501,-0.544120986121,-0.539063350904,-0.533850480800,-0.528484269006,-0.522966632076,-0.517299510006,-0.511484866281,-0.505524687894,-0.499420985328,-0.493175792513,-0.486791166758,-0.480269188646,-0.473611961919,-0.466821613323,-0.459900292445,-0.452850171512,-0.445673445182,-0.438372330308,-0.430949065685,-0.423405911773,-0.415745150414,-0.407969084514,-0.400080037729,-0.392080354114,-0.383972397776,-0.375758552496,-0.367441221351,-0.359022826310,-0.350505807824,-0.341892624405,-0.333185752185,-0.324387684475,-0.315500931296,-0.306528018920,-0.297471489382,-0.288333899994,-0.279117822845,-0.269825844292,-0.260460564441,-0.251024596625,-0.241520566867,-0.231951113337,-0.222318885809,-0.212626545097,-0.202876762500,-0.193072219227,-0.183215605822,-0.173309621587,-0.163356973992,-0.153360378083,-0.143322555883,-0.133246235797,-0.123134151999,-0.112989043824,-0.102813655153,-0.092610733800,-0.082383030881,-0.072133300200,-0.061864297614,-0.051578780409,-0.041279506661,-0.030969234608,-0.020650722010,-0.010326725510
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149
# constraint,power
# norm_sq,62.831853071796
# dEdt,5.000000000000
# lambda_max,4.999361589488
