A_re,0.202003182203,0.238868160822,0.270631549826,0.298891260692,0.324533774308,0.348110151630,0.369989712834,0.390433610448,0.409634083680,0.427737135976,0.444856461652,0.461082423925,0.476488076299,0.491133336029,0.505067958314,0.518333706896,0.530965971246,0.542994993358,0.554446813375,0.565344008879,0.575706280252,0.585550919487,0.594893189551,0.603746634279,0.612123333691,0.620034116007,0.627488734992,0.634496019276,0.641063998870,0.647200012969,0.652910802289,0.658202588562,0.663081143277,0.667551847383,0.671619743339,0.675289580669,0.678565855970,0.681452848144,0.683954649546,0.686075193561,0.687818279111,0.689187592467,0.690186726712,0.690819199128,0.691088466779,0.690997940466,0.690550997270,0.689750991821,0.688601266433,0.687105160230,0.685266017366,0.683087194420,0.680572067069,0.677724036081,0.674546532713,0.671043023563,0.667217014917,0.663072056644,0.658611745677,0.653839729105,0.648759706926,0.643375434465,0.637690724501,0.631709449118,0.625435541300,0.618872996289,0.612025872726,0.604898293582,0.597494446902,0.589818586370,0.581875031708,0.573668168911,0.565202450347,0.556482394708,0.547512586838,0.538297677432,0.528842382629,0.519151483481,0.509229825337,0.499082317109,0.488713930464,0.478129698916,0.467334716835,0.456334138387,0.445133176383,0.433737101071,0.422151238853,0.410380970934,0.398431731917,0.386309008333,0.374018337121,0.361565304046,0.348955542077,0.336194729709,0.323288589243,0.310242885020,0.297063421616,0.283756041995,0.270326625631,0.256781086584,0.243125371552,0.229365457889,0.215507351590,0.201557085253,0.187520716010,0.173404323434,0.159214007431,0.144955886093,0.130636093552,0.116260777799,0.101836098495,0.087368224760,0.072863332957,0.058327604455,0.043767223381,0.029188374370,0.014597240295
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.202003182203,-0.238868160822,-0.270631549826,-0.298891260692,-0.324533774308,-0.348110151630,-0.369989712834,-0.390433610448,-0.409634083680,-0.427737135976,-0.444856461652,-0.461082423925,-0.476488076299,-0.491133336029,-0.505067958314,-0.518333706896,-0.530965971246,-0.542994993358,-0.554446813375,-0.565344008879,-0.575706280252,-0.585550919487,-0.594893189551,-0.603746634279,-0.612123333691,-0.620034116007,-0.627488734992,-0.634496019276,-0.641063998870,-0.647200012969,-0.652910802289,-0.658202588562,-0.663081143277,-0.667551847383,-0.671619743339,-0.675289580669,-0.678565855970,-0.681452848144,-0.683954649546,-0.686075193561,-0.687818279111,-0.689187592467,-0.690186726712,-0.690819199128,-0.691088466779,-0.690997940466,-0.690550997270,-0.689750991821,-0.688601266433,-0.687105160230,-0.685266017366,-0.683087194420,-0.680572067069,-0.677724036081,-0.674546532713,-0.671043023563,-0.667217014917,-0.663072056644,-0.658611745677,-0.653839729105,-0.648759706926,-0.643375434465,-0.637690724501,-0.631709449118,-0.625435541300,-0.618872996289,-0.612025872726,-0.604898293582,-0.597494446902,-0.589818586370,-0.581875031708,-0.573668168911,-0.565202450347,-0.556482394708,-0.547512586838,-0.538297677432,-0.528842382629,-0.519151483481,-0.509229825337,-0.499082317109,-0.488713930464,-0.478129698916,-0.467334716835,-0.456334138387,-0.445133176383,-0.433737101071,-0.422151238853,-0.410380970934,-0.398431731917,-0.386309008333,-0.374018337121,-0.361565304046,-0.348955542077,-0.336194729709,-0.323288589243,-0.310242885020,-0.297063421616,-0.283756041995,-0.270326625631,-0.256781086584,-0.243125371552,-0.229365457889,-0.215507351590,-0.201557085253,-0.187520716010,-0.173404323434,-0.159214007431,-0.144955886093,-0.130636093552,-0.116260777799,-0.101836098495,-0.087368224760,-0.072863332957,-0.058327604455,-0.043767223381,-0.029188374370,-0.014597240295
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118
# constraint,power
# norm_sq,62.831853071796
# dEdt,5.000000000000
# lambda_max,4.998987311616
