A_re,0.679283040316,0.798190971675,0.896710135416,0.979866444190,1.050340943348,1.109731834296,1.159068383843,1.199055974536,1.230206271944,1.252912035058,1.267492758377,1.274223833684,1.273355858154,1.265127765353,1.249775923067,1.227540501848,1.198669936316,1.163424014154,1.122075950806,1.074913695778,1.022240643483,0.964375873177,0.901654009632,0.834424773596,0.763052275230,0.687914092458,0.609400168099,0.527911553777,0.443859024305,0.357661583024,0.269744876214,0.180539532856,0.090479444636
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.679283040316,-0.798190971675,-0.896710135416,-0.979866444190,-1.050340943348,-1.109731834296,-1.159068383843,-1.199055974536,-1.230206271944,-1.252912035058,-1.267492758377,-1.274223833684,-1.273355858154,-1.265127765353,-1.249775923067,-1.227540501848,-1.198669936316,-1.163424014154,-1.122075950806,-1.074913695778,-1.022240643483,-0.964375873177,-0.901654009632,-0.834424773596,-0.763052275230,-0.687914092458,-0.609400168099,-0.527911553777,-0.443859024305,-0.357661583024,-0.269744876214,-0.180539532856,-0.090479444636
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
# constraint,power
# norm_sq,62.831853071796
# dEdt,5.000000000000
# lambda_max,4.988496340404
