A_re,0.307467828552,0.363288422214,0.411156283460,0.453481799340,0.491594495541,0.526315159266,0.558189536855,0.587600142394,0.614825869359,0.640076402056,0.663513330843,0.685263752695,0.705429384706,0.724092874903,0.741322295328,0.757174417917,0.771697152602,0.784931394815,0.796912447815,0.807671133153,0.817234668545,0.825627369667,0.832871216809,0.838986316536,0.843991280825,0.847903540670,0.850739607127,0.852515289839,0.853245880841,0.852946309820,0.851631275693,0.849315358438,0.846013114307,0.841739156985,0.836508226793,0.830335249635,0.823235387121,0.815224079049,0.806317079223,0.796530485438,0.785880764349,0.774384771795,0.762059769104,0.748923435798,0.734993879094,0.720289640496,0.704829699785,0.688633476637,0.671720830091,0.654112056046,0.635827882969,0.616889465958,0.597318379279,0.577136607518,0.556366535441,0.535030936663,0.513152961214,0.490756122087,0.467864280835,0.444501632288,0.420692688464,0.396462261715,0.371835447179,0.346837604579,0.321494339431,0.295831483693,0.269875075908,0.243651340891,0.217186668974,0.190507594886,0.163640776268,0.136612971889,0.109451019578,0.082181813919,0.054832283737,0.027429369403
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.307467828552,-0.363288422214,-0.411156283460,-0.453481799340,-0.491594495541,-0.526315159266,-0.558189536855,-0.587600142394,-0.614825869359,-0.640076402056,-0.663513330843,-0.685263752695,-0.705429384706,-0.724092874903,-0.741322295328,-0.757174417917,-0.771697152602,-0.784931394815,-0.796912447815,-0.807671133153,-0.817234668545,-0.825627369667,-0.832871216809,-0.838986316536,-0.843991280825,-0.847903540670,-0.850739607127,-0.852515289839,-0.853245880841,-0.852946309820,-0.851631275693,-0.849315358438,-0.846013114307,-0.841739156985,-0.836508226793,-0.830335249635,-0.823235387121,-0.815224079049,-0.806317079223,-0.796530485438,-0.785880764349,-0.774384771795,-0.762059769104,-0.748923435798,-0.734993879094,-0.720289640496,-0.704829699785,-0.688633476637,-0.671720830091,-0.654112056046,-0.635827882969,-0.616889465958,-0.597318379279,-0.577136607518,-0.556366535441,-0.535030936663,-0.513152961214,-0.490756122087,-0.467864280835,-0.444501632288,-0.420692688464,-0.396462261715,-0.371835447179,-0.346837604579,-0.321494339431,-0.295831483693,-0.269875075908,-0.243651340891,-0.217186668974,-0.190507594886,-0.163640776268,-0.136612971889,-0.109451019578,-0.082181813919,-0.054832283737,-0.027429369403
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
# constraint,power
# norm_sq,62.831853071796
# dEdt,5.000000000000
# lambda_max,4.997652476214
