A_re,0.497468370247,0.586438615739,0.661679343133,0.726994507381,0.784450440919,0.835300770708,0.880363681099,0.920202128306,0.955219765179,0.985716218846,1.011920946748,1.034014998680,1.052145563738,1.066436013096,1.076993021685,1.083911732667,1.087279572735,1.087179113818,1.083690245459,1.076891838689,1.066863027703,1.053684199298,1.037437755219,1.018208695348,0.996085057533,0.971158241164,0.943523235253,0.913278767179,0.880527384747,0.845375481684,0.807933274656,0.768314738451,0.726637504760,0.683022729133,0.637594929937,0.590481802636,0.541814012224,0.491724966353,0.440350571350,0.387828973153,0.334300284985,0.279906303429,0.224790214474,0.169096290977,0.112969582915,0.056555601729
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.497468370247,-0.586438615739,-0.661679343133,-0.726994507381,-0.784450440919,-0.835300770708,-0.880363681099,-0.920202128306,-0.955219765179,-0.985716218846,-1.011920946748,-1.034014998680,-1.052145563738,-1.066436013096,-1.076993021685,-1.083911732667,-1.087279572735,-1.087179113818,-1.083690245459,-1.076891838689,-1.066863027703,-1.053684199298,-1.037437755219,-1.018208695348,-0.996085057533,-0.971158241164,-0.943523235253,-0.913278767179,-0.880527384747,-0.845375481684,-0.807933274656,-0.768314738451,-0.726637504760,-0.683022729133,-0.637594929937,-0.590481802636,-0.541814012224,-0.491724966353,-0.440350571350,-0.387828973153,-0.334300284985,-0.279906303429,-0.224790214474,-0.169096290977,-0.112969582915,-0.056555601729
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
# constraint,power
# norm_sq,62.831853071796
# dEdt,5.000000000000
# lambda_max,4.993844570067
