A_re,1.299479211764,1.498197479211,1.640167777838,1.733814838556,1.783652480290,1.792694802353,1.763423419197,1.698233762876,1.599655540023,1.470460981451,1.313710873739,1.132762800563,0.931254676961,0.713071226040,0.482298285446,0.243168357778
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-1.299479211764,-1.498197479211,-1.640167777838,-1.733814838556,-1.783652480290,-1.792694802353,-1.763423419197,-1.698233762876,-1.599655540023,-1.470460981451,-1.313710873739,-1.132762800563,-0.931254676961,-0.713071226040,-0.482298285446,-0.243168357778
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
# constraint,power
# norm_sq,62.831853071796
# dEdt,5.000000000000
# lambda_max,4.957327472057
