A_re,0.133006811905,0.157334335639,0.178337716107,0.197073200512,0.214128258794,0.229869203953,0.244542423216,0.258322856602,0.271339871087,0.283692213984,0.295457199816,0.306696635409,0.317460795608,0.327791180234,0.337722479825,0.347284011034,0.356500786638,0.365394327720,0.373983290063,0.382283954151,0.390310613392,0.398075885228,0.405590963045,0.412865822092,0.419909389245,0.426729684085,0.433333936980,0.439728688603,0.445919874311,0.451912896110,0.457712684367,0.463323750987,0.468750235459,0.473995944904,0.479064389044,0.483958810863,0.488682213585,0.493237384494,0.497626916041,0.501853224594,0.505918567159,0.509825056311,0.513574673591,0.517169281528,0.520610634473,0.523900388380,0.527040109645,0.530031283129,0.532875319440,0.535573561559,0.538127290883,0.540537732741,0.542806061446,0.544933404914,0.546920848907,0.548769440935,0.550480193841,0.552054089104,0.553492079889,0.554795093860,0.555964035785,0.556999789940,0.557903222344,0.558675182824,0.559316506940,0.559828017759,0.560210527521,0.560464839175,0.560591747816,0.560592042020,0.560466505087,0.560215916206,0.559841051530,0.559342685191,0.558721590242,0.557978539529,0.557114306519,0.556129666063,0.555025395110,0.553802273373,0.552461083956,0.551002613930,0.549427654878,0.547737003398,0.545931461574,0.544011837414,0.541978945255,0.539833606146,0.537576648196,0.535208906897,0.532731225432,0.530144454947,0.527449454810,0.524647092848,0.521738245559,0.518723798316,0.515604645542,0.512381690874,0.509055847313,0.505628037353,0.502099193101,0.498470256379,0.494742178815,0.490915921922,0.486992457160,0.482972765997,0.478857839946,0.474648680600,0.470346299656,0.465951718924,0.461465970334,0.456890095928,0.452225147848,0.447472188309,0.442632289574,0.437706533913,0.432696013557,0.427601830644,0.422425097165,0.417166934889,0.411828475298,0.406410859504,0.400915238166,0.395342771397,0.389694628670,0.383971988717,0.378176039418,0.372307977696,0.366369009393,0.360360349153,0.354283220297,0.348138854688,0.341928492601,0.335653382582,0.329314781306,0.322913953429,0.316452171440,0.309930715505,0.303350873310,0.296713939903,0.290021217523,0.283274015442,0.276473649786,0.269621443365,0.262718725500,0.255766831837,0.248767104174,0.241720890266,0.234629543648,0.227494423441,0.220316894161,0.213098325523,0.205840092251,0.198543573872,0.191210154522,0.183841222743,0.176438171275,0.169002396853,0.161535300003,0.154038284825,0.146512758789,0.138960132521,0.131381819587,0.123779236281,0.116153801407,0.108506936061,0.100840063415,0.093154608493,0.085451997955,0.077733659869,0.070001023496,0.062255519057,0.054498577517,0.046731630354,0.038956109338,0.031173446299,0.023385072904,0.015592420428,0.007796919524
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.133006811905,-0.157334335639,-0.178337716107,-0.197073200512,-0.214128258794,-0.229869203953,-0.244542423216,-0.258322856602,-0.271339871087,-0.283692213984,-0.295457199816,-0.306696635409,-0.317460795608,-0.327791180234,-0.337722479825,-0.347284011034,-0.356500786638,-0.365394327720,-0.373983290063,-0.382283954151,-0.390310613392,-0.398075885228,-0.405590963045,-0.412865822092,-0.419909389245,-0.426729684085,-0.433333936980,-0.439728688603,-0.445919874311,-0.451912896110,-0.457712684367,-0.463323750987,-0.468750235459,-0.473995944904,-0.479064389044,-0.483958810863,-0.488682213585,-0.493237384494,-0.497626916041,-0.501853224594,-0.505918567159,-0.509825056311,-0.513574673591,-0.517169281528,-0.520610634473,-0.523900388380,-0.527040109645,-0.530031283129,-0.532875319440,-0.535573561559,-0.538127290883,-0.540537732741,-0.542806061446,-0.544933404914,-0.546920848907,-0.548769440935,-0.550480193841,-0.552054089104,-0.553492079889,-0.554795093860,-0.555964035785,-0.556999789940,-0.557903222344,-0.558675182825,-0.559316506940,-0.559828017759,-0.560210527521,-0.560464839175,-0.560591747816,-0.560592042020,-0.560466505087,-0.560215916206,-0.559841051530,-0.559342685192,-0.558721590242,-0.557978539529,-0.557114306519,-0.556129666063,-0.555025395110,-0.553802273373,-0.552461083956,-0.551002613930,-0.549427654878,-0.547737003398,-0.545931461574,-0.544011837414,-0.541978945255,-0.539833606147,-0.537576648196,-0.535208906897,-0.532731225432,-0.530144454947,-0.527449454810,-0.524647092848,-0.521738245559,-0.518723798316,-0.515604645542,-0.512381690874,-0.509055847313,-0.505628037353,-0.502099193101,-0.498470256379,-0.494742178815,-0.490915921922,-0.486992457160,-0.482972765997,-0.478857839946,-0.474648680600,-0.470346299656,-0.465951718924,-0.461465970334,-0.456890095928,-0.452225147848,-0.447472188309,-0.442632289574,-0.437706533913,-0.432696013557,-0.427601830644,-0.422425097165,-0.417166934889,-0.411828475298,-0.406410859504,-0.400915238166,-0.395342771397,-0.389694628670,-0.383971988717,-0.378176039418,-0.372307977696,-0.366369009393,-0.360360349153,-0.354283220297,-0.348138854688,-0.341928492601,-0.335653382582,-0.329314781306,-0.322913953429,-0.316452171440,-0.309930715505,-0.303350873310,-0.296713939903,-0.290021217523,-0.283274015442,-0.276473649786,-0.269621443365,-0.262718725500,-0.255766831837,-0.248767104174,-0.241720890266,-0.234629543648,-0.227494423441,-0.220316894161,-0.213098325523,-0.205840092251,-0.198543573872,-0.191210154522,-0.183841222743,-0.176438171275,-0.169002396853,-0.161535300003,-0.154038284825,-0.146512758789,-0.138960132521,-0.131381819587,-0.123779236281,-0.116153801407,-0.108506936061,-0.100840063415,-0.093154608493,-0.085451997955,-0.077733659869,-0.070001023496,-0.062255519057,-0.054498577517,-0.046731630354,-0.038956109338,-0.031173446299,-0.023385072904,-0.015592420428,-0.007796919524
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180
# constraint,power
# norm_sq,62.831853071796
# dEdt,5.000000000000
# lambda_max,4.999561066031
