A_re,0.909160326169,1.062379308383,1.184582207496,1.282165675767,1.358474564553,1.415490159801,1.454515843652,1.476502828546,1.482222082619,1.472361981161,1.447586607888,1.408571596514,1.356026324338,1.290707348015,1.213425941382,1.125051487104,1.026511842028,0.918791422292,0.802927526121,0.680005269261,0.551151416392,0.417527331864,0.280321233173,0.140739903401
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.909160326169,-1.062379308383,-1.184582207496,-1.282165675767,-1.358474564553,-1.415490159801,-1.454515843652,-1.476502828546,-1.482222082619,-1.472361981161,-1.447586607888,-1.408571596514,-1.356026324338,-1.290707348015,-1.213425941382,-1.125051487104,-1.026511842028,-0.918791422292,-0.802927526121,-0.680005269261,-0.551151416392,-0.417527331864,-0.280321233173,-0.140739903401
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
# constraint,power
# norm_sq,62.831853071796
# dEdt,5.000000000000
# lambda_max,4.979310701629
