A_re,0.073819030694,0.087319252195,0.098973535556,0.109367977722,0.118828513272,0.127558342960,0.135694115911,0.143332834259,0.150546212530,0.157388976131,0.163903959572,0.170125394481,0.176081115798,0.181794091612,0.187283513919,0.192565595078,0.197654161502,0.202561104283,0.207296726718,0.211870016164,0.216288859403,0.220560215235,0.224690254220,0.228684472903,0.232547787975,0.236284614527,0.239898931543,0.243394337093,0.246774095131,0.250041175402,0.253198287665,0.256247911182,0.259192320250,0.262033606405,0.264773697811,0.267414376258,0.269957292120,0.272403977558,0.274755858219,0.277014263632,0.279180436471,0.281255540833,0.283240669659,0.285136851398,0.286945056007,0.288666200370,0.290301153193,0.291850739451,0.293315744411,0.294696917312,0.295994974700,0.297210603487,0.298344463739,0.299397191238,0.300369399824,0.301261683552,0.302074618673,0.302808765456,0.303464669878,0.304042865168,0.304543873249,0.304968206060,0.305316366789,0.305588851008,0.305786147731,0.305908740388,0.305957107744,0.305931724735,0.305833063257,0.305661592898,0.305417781617,0.305102096373,0.304715003719,0.304256970349,0.303728463606,0.303129951962,0.302461905456,0.301724796113,0.300919098319,0.300045289186,0.299103848879,0.298095260930,0.297020012517,0.295878594738,0.294671502853,0.293399236512,0.292062299971,0.290661202280,0.289196457468,0.287668584705,0.286078108456,0.284425558615,0.282711470636,0.280936385643,0.279100850536,0.277205418083,0.275250647000,0.273237102030,0.271165353999,0.269035979879,0.266849562829,0.264606692239,0.262307963756,0.259953979314,0.257545347148,0.255082681805,0.252566604150,0.249997741362,0.247376726928,0.244704200630,0.241980808527,0.239207202929,0.236384042369,0.233511991573,0.230591721416,0.227623908884,0.224609237028,0.221548394906,0.218442077538,0.215290985838,0.212095826558,0.208857312219,0.205576161042,0.202253096876,0.198888849120,0.195484152646,0.192039747715,0.188556379893,0.185034799963,0.181475763834,0.177880032447,0.174248371682,0.170581552257,0.166880349626,0.163145543880,0.159377919641,0.155578265952,0.151747376170,0.147886047853,0.143995082647,0.140075286174,0.136127467909,0.132152441067,0.128151022478,0.124124032467,0.120072294732,0.115996636216,0.111897886980,0.107776880079,0.103634451428,0.099471439675,0.095288686066,0.091087034314,0.086867330465,0.082630422761,0.078377161505,0.074108398923,0.069824989026,0.065527787472,0.061217651422,0.056895439405,0.052562011171,0.048218227552,0.043864950319,0.039503042034,0.035133365914,0.030756785676,0.026374165402,0.021986369385,0.017594261988,0.013198707493,0.008800569960,0.004400713074
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.073819030694,-0.087319252195,-0.098973535556,-0.109367977722,-0.118828513272,-0.127558342960,-0.135694115911,-0.143332834259,-0.150546212530,-0.157388976131,-0.163903959572,-0.170125394481,-0.176081115798,-0.181794091612,-0.187283513919,-0.192565595078,-0.197654161502,-0.202561104283,-0.207296726718,-0.211870016164,-0.216288859403,-0.220560215235,-0.224690254220,-0.228684472903,-0.232547787975,-0.236284614527,-0.239898931543,-0.243394337093,-0.246774095131,-0.250041175402,-0.253198287665,-0.256247911182,-0.259192320250,-0.262033606405,-0.264773697811,-0.267414376258,-0.269957292120,-0.272403977558,-0.274755858219,-0.277014263632,-0.279180436471,-0.281255540833,-0.283240669659,-0.285136851398,-0.286945056007,-0.288666200370,-0.290301153193,-0.291850739451,-0.293315744411,-0.294696917312,-0.295994974700,-0.297210603487,-0.298344463739,-0.299397191238,-0.300369399824,-0.301261683552,-0.302074618673,-0.302808765456,-0.303464669878,-0.304042865168,-0.304543873249,-0.304968206060,-0.305316366789,-0.305588851008,-0.305786147731,-0.305908740388,-0.305957107744,-0.305931724735,-0.305833063257,-0.305661592898,-0.305417781617,-0.305102096373,-0.304715003719,-0.304256970349,-0.303728463606,-0.303129951962,-0.302461905456,-0.301724796113,-0.300919098319,-0.300045289186,-0.299103848879,-0.298095260930,-0.297020012517,-0.295878594738,-0.294671502853,-0.293399236512,-0.292062299971,-0.290661202280,-0.289196457468,-0.287668584705,-0.286078108456,-0.284425558615,-0.282711470636,-0.280936385643,-0.279100850536,-0.277205418083,-0.275250647000,-0.273237102030,-0.271165353999,-0.269035979879,-0.266849562829,-0.264606692239,-0.262307963756,-0.259953979314,-0.257545347148,-0.255082681805,-0.252566604150,-0.249997741362,-0.247376726928,-0.244704200630,-0.241980808527,-0.239207202929,-0.236384042369,-0.233511991573,-0.230591721416,-0.227623908884,-0.224609237028,-0.221548394906,-0.218442077538,-0.215290985838,-0.212095826558,-0.208857312219,-0.205576161042,-0.202253096876,-0.198888849120,-0.195484152646,-0.192039747715,-0.188556379893,-0.185034799963,-0.181475763834,-0.177880032447,-0.174248371682,-0.170581552257,-0.166880349626,-0.163145543880,-0.159377919641,-0.155578265952,-0.151747376170,-0.147886047853,-0.143995082647,-0.140075286174,-0.136127467909,-0.132152441067,-0.128151022478,-0.124124032467,-0.120072294732,-0.115996636216,-0.111897886980,-0.107776880079,-0.103634451428,-0.099471439675,-0.095288686066,-0.091087034314,-0.086867330465,-0.082630422761,-0.078377161505,-0.074108398923,-0.069824989026,-0.065527787472,-0.061217651422,-0.056895439405,-0.052562011171,-0.048218227552,-0.043864950319,-0.039503042034,-0.035133365914,-0.030756785676,-0.026374165402,-0.021986369385,-0.017594261988,-0.013198707493,-0.008800569960,-0.004400713074
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174
# constraint,power
# norm_sq,18.095573684677
# dEdt,1.000000000000
# lambda_max,0.999906107402
