A_re,0.375082934976,0.440560217467,0.494664931908,0.540161190102,0.578520566965,0.610618912074,0.637020043814,0.658110994771,0.674173830704,0.685426907411,0.692050021895,0.694200460557,0.692023601188,0.685660097291,0.675250827551,0.660940329815,0.642879173210,0.621225563715,0.596146381027,0.567817782803,0.536425472208,0.502164698082,0.465240038981,0.425865009939,0.384261522105,0.340659219278,0.295294710927,0.248410718097,0.200255146277,0.151080097511,0.101140832800,0.050694694787
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.375082934976,-0.440560217467,-0.494664931908,-0.540161190102,-0.578520566965,-0.610618912074,-0.637020043814,-0.658110994771,-0.674173830704,-0.685426907411,-0.692050021895,-0.694200460557,-0.692023601188,-0.685660097291,-0.675250827551,-0.660940329815,-0.642879173210,-0.621225563715,-0.596146381027,-0.567817782803,-0.536425472208,-0.502164698082,-0.465240038981,-0.425865009939,-0.384261522105,-0.340659219278,-0.295294710927,-0.248410718097,-0.200255146277,-0.151080097511,-0.101140832800,-0.050694694787
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
# constraint,power
# norm_sq,18.095573684677
# dEdt,1.000000000000
# lambda_max,0.997563567535
