A_re,0.386251317980,0.453475206621,0.508859490244,0.555238334234,0.594117473485,0.626391724937,0.652637048713,0.673249747943,0.688520362051,0.698676091388,0.703906635276,0.704380651119,0.700256597726,0.691690050081,0.678838702563,0.661865800793,0.640942469058,0.616249237460,0.587976972846,0.556327354118,0.521512991368,0.483757260983,0.443293910399,0.400366473474,0.355227528633,0.308137825616,0.259365302236,0.209184009254,0.157872959129,0.105714912631,0.052995115956
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.386251317980,-0.453475206621,-0.508859490244,-0.555238334234,-0.594117473485,-0.626391724937,-0.652637048713,-0.673249747943,-0.688520362051,-0.698676091388,-0.703906635276,-0.704380651119,-0.700256597726,-0.691690050081,-0.678838702563,-0.661865800793,-0.640942469058,-0.616249237460,-0.587976972846,-0.556327354118,-0.521512991368,-0.483757260983,-0.443293910399,-0.400366473474,-0.355227528633,-0.308137825616,-0.259365302236,-0.209184009254,-0.157872959129,-0.105714912631,-0.052995115956
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
# constraint,power
# norm_sq,18.095573684677
# dEdt,1.000000000000
# lambda_max,0.997415484383
