A_re,0.574188049855,0.667667318092,0.739521213482,0.793643634924,0.832063384144,0.856010279545,0.866346852713,0.863772190209,0.848928137966,0.822458047793,0.785040080281,0.737405714737,0.680349038973,0.614729935549,0.541473015648,0.461563465663,0.376040583759,0.285989556736,0.192531890707,0.096814824401
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.574188049855,-0.667667318092,-0.739521213482,-0.793643634924,-0.832063384144,-0.856010279545,-0.866346852713,-0.863772190209,-0.848928137966,-0.822458047793,-0.785040080281,-0.737405714737,-0.680349038973,-0.614729935549,-0.541473015648,-0.461563465663,-0.376040583759,-0.285989556736,-0.192531890707,-0.096814824401
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
# constraint,power
# norm_sq,18.095573684677
# dEdt,1.000000000000
# lambda_max,0.994249169049
