A_re,0.506957031811,0.591794863861,0.658964881892,0.712004851007,0.752761219941,0.782330468253,0.801441222553,0.810635612317,0.810364804908,0.801043057671,0.783079750634,0.756898811942,0.722950447297,0.681717901200,0.633720848335,0.579516397664,0.519698341207,0.454895072458,0.385766473394,0.312999990242,0.237306067878,0.159413079855,0.080061869172
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.506957031811,-0.591794863861,-0.658964881892,-0.712004851007,-0.752761219941,-0.782330468253,-0.801441222553,-0.810635612317,-0.810364804908,-0.801043057671,-0.783079750634,-0.756898811942,-0.722950447297,-0.681717901200,-0.633720848335,-0.579516397664,-0.519698341207,-0.454895072458,-0.385766473394,-0.312999990242,-0.237306067878,-0.159413079855,-0.080061869172
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
# constraint,power
# norm_sq,18.095573684677
# dEdt,1.000000000000
# lambda_max,0.995529479972
