A_re,0.194762167849,0.229993306186,0.260104717224,0.286613871237,0.310354537538,0.331839109137,0.351406547695,0.369293135892,0.385670182794,0.400665779465,0.414378141927,0.426884201184,0.438245356201,0.448511455417,0.457723629669,0.465916356192,0.473118993430,0.479356942847,0.484652542130,0.489025761349,0.492494752047,0.495076284917,0.496786101853,0.497639201371,0.497650071553,0.496832881207,0.495201637404,0.492770315708,0.489552968013,0.485563811857,0.480817304293,0.475328202776,0.469111615047,0.462183039634,0.454558398283,0.446254061421,0.437286867533,0.427674137226,0.417433682603,0.406583812484,0.395143333935,0.383131550482,0.370568257368,0.357473734119,0.343868734699,0.329774475454,0.315212621066,0.300205268673,0.284774930327,0.268944513926,0.252737302754,0.236176933741,0.219287374562,0.202092899661,0.184618065317,0.166887683817,0.148926796826,0.130760648052,0.112414655243,0.093914381629,0.075285506842,0.056553797406,0.037745076849,0.018885195494
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.194762167849,-0.229993306186,-0.260104717224,-0.286613871237,-0.310354537538,-0.331839109137,-0.351406547695,-0.369293135892,-0.385670182794,-0.400665779465,-0.414378141927,-0.426884201184,-0.438245356201,-0.448511455417,-0.457723629669,-0.465916356192,-0.473118993430,-0.479356942847,-0.484652542130,-0.489025761349,-0.492494752047,-0.495076284917,-0.496786101853,-0.497639201371,-0.497650071553,-0.496832881207,-0.495201637404,-0.492770315708,-0.489552968013,-0.485563811857,-0.480817304293,-0.475328202776,-0.469111615047,-0.462183039634,-0.454558398283,-0.446254061421,-0.437286867533,-0.427674137226,-0.417433682603,-0.406583812484,-0.395143333935,-0.383131550482,-0.370568257368,-0.357473734119,-0.343868734699,-0.329774475454,-0.315212621066,-0.300205268673,-0.284774930327,-0.268944513926,-0.252737302754,-0.236176933741,-0.219287374562,-0.202092899661,-0.184618065317,-0.166887683817,-0.148926796826,-0.130760648052,-0.112414655243,-0.093914381629,-0.075285506842,-0.056553797406,-0.037745076849,-0.018885195494
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
# constraint,power
# norm_sq,18.095573684677
# dEdt,1.000000000000
# lambda_max,0.999345618006
