A_re,0.284548480305,0.335269188467,0.378028329786,0.414990161621,0.447326657199,0.475746475349,0.500710660007,0.522535646795,0.541448074109,0.557616357447,0.571170019564,0.582212108504,0.590827491782,0.597088575597,0.601059353309,0.602798333592,0.602360695375,0.599799895352,0.595168878857,0.588520997296,0.579910704219,0.569394081378,0.557029232000,0.542876568683,0.526999016444,0.509462146455,0.490334252478,0.469686379320,0.447592310709,0.424128522518,0.399374106143,0.373410666017,0.346322194571,0.318194927460,0.289117181471,0.259179177236,0.228472848609,0.197091640396,0.165130295944,0.132684636004,0.099851330153,0.066727661991,0.033411289265
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.284548480305,-0.335269188467,-0.378028329786,-0.414990161621,-0.447326657199,-0.475746475349,-0.500710660007,-0.522535646795,-0.541448074109,-0.557616357447,-0.571170019564,-0.582212108504,-0.590827491782,-0.597088575597,-0.601059353309,-0.602798333592,-0.602360695375,-0.599799895352,-0.595168878857,-0.588520997296,-0.579910704219,-0.569394081378,-0.557029232000,-0.542876568683,-0.526999016444,-0.509462146455,-0.490334252478,-0.469686379320,-0.447592310709,-0.424128522518,-0.399374106143,-0.373410666017,-0.346322194571,-0.318194927460,-0.289117181471,-0.259179177236,-0.228472848609,-0.197091640396,-0.165130295944,-0.132684636004,-0.099851330153,-0.066727661991,-0.033411289265
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
# constraint,power
# norm_sq,18.095573684677
# dEdt,1.000000000000
# lambda_max,0.998600942341
