A_re,0.600730523054,0.697354953026,0.770632439930,0.824592924088,0.861340396799,0.882168253911,0.888010324629,0.879653187517,0.857846032806,0.823360561047,0.777023946228,0.719736013748,0.652476481802,0.576305554160,0.492359835982,0.401844832716,0.306024891354,0.206211209757,0.103748399390
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.600730523054,-0.697354953026,-0.770632439930,-0.824592924088,-0.861340396799,-0.882168253911,-0.888010324629,-0.879653187517,-0.857846032806,-0.823360561047,-0.777023946228,-0.719736013748,-0.652476481802,-0.576305554160,-0.492359835982,-0.401844832716,-0.306024891354,-0.206211209757,-0.103748399390
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
# constraint,power
# norm_sq,18.095573684677
# dEdt,1.000000000000
# lambda_max,0.993697663643
