A_re,0.214063119073,0.252682054806,0.285607386235,0.314499485589,0.340268092788,0.363470485566,0.384474017838,0.403533828686,0.420834242384,0.436512648142,0.450674140970,0.463400943945,0.474758716148,0.484800916325,0.493571906058,0.501109209122,0.507445190099,0.512608323508,0.516624167991,0.519516123950,0.521306029436,0.522014633331,0.521661974085,0.520267684804,0.517851240174,0.514432156942,0.510030156886,0.504665299182,0.498358087568,0.491129556529,0.483001339903,0.473995724591,0.464135691576,0.453444946018,0.441947937903,0.429669874441,0.416636725242,0.402875221104,0.388412847137,0.373277830844,0.357499125669,0.341106390493,0.324129965455,0.306600844470,0.288550644742,0.270011573561,0.251016392633,0.231598380179,0.211791291005,0.191629314740,0.171147032437,0.150379371683,0.129361560395,0.108129079449,0.086717614284,0.065163005621,0.043501199421,0.021768196229
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.214063119073,-0.252682054806,-0.285607386235,-0.314499485589,-0.340268092788,-0.363470485566,-0.384474017838,-0.403533828686,-0.420834242384,-0.436512648142,-0.450674140970,-0.463400943945,-0.474758716148,-0.484800916325,-0.493571906058,-0.501109209122,-0.507445190099,-0.512608323508,-0.516624167991,-0.519516123950,-0.521306029436,-0.522014633331,-0.521661974085,-0.520267684804,-0.517851240174,-0.514432156942,-0.510030156886,-0.504665299182,-0.498358087568,-0.491129556529,-0.483001339903,-0.473995724591,-0.464135691576,-0.453444946018,-0.441947937903,-0.429669874441,-0.416636725242,-0.402875221104,-0.388412847137,-0.373277830844,-0.357499125669,-0.341106390493,-0.324129965455,-0.306600844470,-0.288550644742,-0.270011573561,-0.251016392633,-0.231598380179,-0.211791291005,-0.191629314740,-0.171147032437,-0.150379371683,-0.129361560395,-0.108129079449,-0.086717614284,-0.065163005621,-0.043501199421,-0.021768196229
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
# constraint,power
# norm_sq,18.095573684677
# dEdt,1.000000000000
# lambda_max,0.999209259148
