A_re,-1.026749051008,-1.145898978920,-1.198512059813,-1.191665768245,-1.130764344882,-1.021369344834,-0.869824228870,-0.683416498183,-0.470318581074,-0.239405699459
A_im,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,1.026749051008,1.145898978920,1.198512059813,1.191665768245,1.130764344882,1.021369344834,0.869824228870,0.683416498183,0.470318581074,0.239405699459
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11
# constraint,power
# norm_sq,18.095573684677
# dEdt,1.000000000000
# lambda_max,0.981076955650
