A_re,0.309152213480,0.365445773993,0.413850635952,0.456802825558,0.495650410561,0.531228869910,0.564096193537,0.594645402750,0.623164565288,0.649871454401,0.674934825568,0.698488127468,0.720638693881,0.741474111947,0.761066758478,0.779477109141,0.796756202782,0.812947509994,0.828088372706,0.842211129068,0.855344003632,0.867511819863,0.878736576311,0.889037916918,0.898433518157,0.906939410193,0.914570245188,0.921339522899,0.927259781494,0.932342759806,0.936599535990,0.940040646534,0.942676188827,0.944515909865,0.945569283234,0.945845576081,0.945353907536,0.944103299778,0.942102722727,0.939361133221,0.935887509371,0.931690880705,0.926780354593,0.921165139406,0.914854564771,0.907858099246,0.900185365693,0.891846154581,0.882850435449,0.873208366678,0.862930303768,0.852026806228,0.840508643225,0.828386798089,0.815672471775,0.802377085364,0.788512281689,0.774089926139,0.759122106716,0.743621133398,0.727599536848,0.711070066532,0.694045688265,0.676539581241,0.658565134577,0.640135943390,0.621265804456,0.601968711461,0.582258849874,0.562150591472,0.541658488525,0.520797267673,0.499581823509,0.478027211878,0.456148642929,0.433961473910,0.411481201745,0.388723455384,0.365703987967,0.342438668783,0.318943475070,0.295234483636,0.271327862339,0.247239861420,0.222986804712,0.198585080722,0.174051133609,0.149401454062,0.124652570089,0.099821037723,0.074923431663,0.049976335846,0.024996333976
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.309152213480,-0.365445773993,-0.413850635952,-0.456802825558,-0.495650410561,-0.531228869910,-0.564096193537,-0.594645402750,-0.623164565288,-0.649871454401,-0.674934825568,-0.698488127468,-0.720638693881,-0.741474111947,-0.761066758478,-0.779477109141,-0.796756202782,-0.812947509994,-0.828088372706,-0.842211129068,-0.855344003632,-0.867511819863,-0.878736576311,-0.889037916918,-0.898433518157,-0.906939410193,-0.914570245188,-0.921339522899,-0.927259781494,-0.932342759806,-0.936599535990,-0.940040646534,-0.942676188827,-0.944515909865,-0.945569283234,-0.945845576081,-0.945353907536,-0.944103299778,-0.942102722727,-0.939361133221,-0.935887509371,-0.931690880705,-0.926780354593,-0.921165139406,-0.914854564771,-0.907858099246,-0.900185365693,-0.891846154581,-0.882850435449,-0.873208366678,-0.862930303768,-0.852026806228,-0.840508643225,-0.828386798089,-0.815672471775,-0.802377085364,-0.788512281689,-0.774089926139,-0.759122106716,-0.743621133397,-0.727599536848,-0.711070066532,-0.694045688265,-0.676539581241,-0.658565134577,-0.640135943390,-0.621265804456,-0.601968711461,-0.582258849874,-0.562150591472,-0.541658488524,-0.520797267673,-0.499581823509,-0.478027211878,-0.456148642929,-0.433961473910,-0.411481201745,-0.388723455384,-0.365703987967,-0.342438668783,-0.318943475070,-0.295234483636,-0.271327862339,-0.247239861420,-0.222986804712,-0.198585080722,-0.174051133609,-0.149401454062,-0.124652570089,-0.099821037723,-0.074923431663,-0.049976335846,-0.024996333976
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94
# constraint,norm
# norm_sq,94.000000000000
# dEdt,11.687941133311
# lambda_max,11.684234052712
