A_re,0.252028681680,0.298080447176,0.337804167715,0.373197818976,0.405371395094,0.435016079318,0.462596026236,0.488440191884,0.512791338145,0.535834348865,0.557713623132,0.578544290819,0.598419736550,0.617416815998,0.635599574267,0.653021960398,0.669729850366,0.685762582189,0.701154139569,0.715934077540,0.730128255632,0.743759425237,0.756847705080,0.769410969741,0.781465169882,0.793024598271,0.804102112380,0.814709321915,0.824856747773,0.834553957562,0.843809681767,0.852631913817,0.861027996696,0.869004698228,0.876568276797,0.883724538931,0.890478889940,0.896836378605,0.902801736737,0.908379414304,0.913573610713,0.918388302739,0.922827269525,0.926894115018,0.930592288144,0.933925100985,0.936895745205,0.939507306897,0.941762780044,0.943665078741,0.945217048300,0.946421475364,0.947281097118,0.947798609709,0.947976675921,0.947817932207,0.947324995113,0.946500467170,0.945346942283,0.943867010681,0.942063263446,0.939938296677,0.937494715299,0.934735136559,0.931662193237,0.928278536580,0.924586838988,0.920589796481,0.916290130943,0.911690592173,0.906793959752,0.901603044746,0.896120691239,0.890349777727,0.884293218372,0.877953964124,0.871335003722,0.864439364587,0.857270113596,0.849830357769,0.842123244854,0.834151963822,0.825919745277,0.817429861796,0.808685628178,0.799690401635,0.790447581906,0.780960611315,0.771232974758,0.761268199640,0.751069855755,0.740641555109,0.729986951698,0.719109741234,0.708013660829,0.696702488633,0.685180043428,0.673450184186,0.661516809590,0.649383857509,0.637055304450,0.624535164967,0.611827491041,0.598936371434,0.585865931001,0.572620329988,0.559203763289,0.545620459689,0.531874681071,0.517970721609,0.503912906925,0.489705593241,0.475353166488,0.460860041418,0.446230660674,0.431469493858,0.416581036572,0.401569809445,0.386440357140,0.371197247351,0.355845069776,0.340388435087,0.324831973874,0.309180335587,0.293438187453,0.277610213397,0.261701112935,0.245715600067,0.229658402156,0.213534258802,0.197347920696,0.181104148479,0.164807711582,0.148463387067,0.132075958457,0.115650214555,0.099190948269,0.082702955421,0.066191033556,0.049659980744,0.033114594382,0.016559669989
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.252028681680,-0.298080447176,-0.337804167715,-0.373197818976,-0.405371395094,-0.435016079318,-0.462596026236,-0.488440191884,-0.512791338145,-0.535834348865,-0.557713623132,-0.578544290819,-0.598419736550,-0.617416815998,-0.635599574267,-0.653021960398,-0.669729850366,-0.685762582189,-0.701154139569,-0.715934077540,-0.730128255632,-0.743759425237,-0.756847705080,-0.769410969741,-0.781465169882,-0.793024598271,-0.804102112380,-0.814709321915,-0.824856747773,-0.834553957562,-0.843809681767,-0.852631913817,-0.861027996696,-0.869004698228,-0.876568276797,-0.883724538931,-0.890478889940,-0.896836378605,-0.902801736737,-0.908379414304,-0.913573610713,-0.918388302739,-0.922827269525,-0.926894115018,-0.930592288144,-0.933925100985,-0.936895745205,-0.939507306897,-0.941762780044,-0.943665078741,-0.945217048300,-0.946421475364,-0.947281097118,-0.947798609709,-0.947976675921,-0.947817932207,-0.947324995113,-0.946500467170,-0.945346942283,-0.943867010681,-0.942063263446,-0.939938296677,-0.937494715299,-0.934735136559,-0.931662193237,-0.928278536580,-0.924586838988,-0.920589796481,-0.916290130943,-0.911690592173,-0.906793959752,-0.901603044746,-0.896120691239,-0.890349777727,-0.884293218372,-0.877953964124,-0.871335003722,-0.864439364587,-0.857270113596,-0.849830357769,-0.842123244854,-0.834151963822,-0.825919745277,-0.817429861796,-0.808685628178,-0.799690401635,-0.790447581906,-0.780960611315,-0.771232974758,-0.761268199640,-0.751069855755,-0.740641555109,-0.729986951698,-0.719109741234,-0.708013660829,-0.696702488633,-0.685180043427,-0.673450184186,-0.661516809590,-0.649383857509,-0.637055304450,-0.624535164967,-0.611827491041,-0.598936371434,-0.585865931001,-0.572620329988,-0.559203763289,-0.545620459689,-0.531874681071,-0.517970721609,-0.503912906925,-0.489705593241,-0.475353166488,-0.460860041418,-0.446230660674,-0.431469493858,-0.416581036572,-0.401569809445,-0.386440357140,-0.371197247351,-0.355845069776,-0.340388435087,-0.324831973874,-0.309180335587,-0.293438187453,-0.277610213397,-0.261701112935,-0.245715600067,-0.229658402156,-0.213534258802,-0.197347920696,-0.181104148479,-0.164807711582,-0.148463387067,-0.132075958457,-0.115650214555,-0.099190948269,-0.082702955421,-0.066191033556,-0.049659980744,-0.033114594382,-0.016559669989
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143
# constraint,norm
# norm_sq,143.000000000000
# dEdt,17.780591298548
# lambda_max,17.778128555429
