A_re,0.275691469263,0.326007617452,0.369363291147,0.407939548318,0.442946473887,0.475136356858,0.505013432275,0.532934295017,0.559161475253,0.583894389767,0.607288349853,0.629466815208,0.650529612491,0.670558631730,0.689621885884,0.707776473614,0.725070786675,0.741546184496,0.757238284961,0.772177973558,0.786392202438,0.799904630370,0.812736140618,0.824905263974,0.836428527313,0.847320743030,0.857595251152,0.867264123201,0.876338334925,0.884827913483,0.892742063528,0.900089275749,0.906877420745,0.913113830554,0.918805369742,0.923958497627,0.928579322922,0.932673651884,0.936247030855,0.939304783964,0.941852046617,0.943893795322,0.945434874298,0.946480019269,0.947033878779,0.947101033299,0.946686012406,0.945793310218,0.944427399295,0.942592743154,0.940293807556,0.937535070667,0.934321032234,0.930656221837,0.926545206335,0.921992596554,0.917003053306,0.911581292788,0.905732091403,0.899460290081,0.892770798107,0.885668596519,0.878158741101,0.870246364999,0.861936680993,0.853234983450,0.844146649974,0.834677142782,0.824832009822,0.814616885643,0.804037492049,0.793099638530,0.781809222499,0.770172229349,0.758194732316,0.745882892197,0.733242956898,0.720281260836,0.707004224207,0.693418352116,0.679530233585,0.665346540440,0.650874026088,0.636119524182,0.621089947192,0.605792284869,0.590233602630,0.574421039842,0.558361808032,0.542063189012,0.525532532936,0.508777256274,0.491804839726,0.474622826070,0.457238817944,0.439660475570,0.421895514429,0.403951702867,0.385836859668,0.367558851568,0.349125590726,0.330545032151,0.311825171093,0.292974040389,0.273999707774,0.254910273166,0.235713865905,0.216418641975,0.197032781191,0.177564484361,0.158021970428,0.138413473585,0.118747240373,0.099031526759,0.079274595198,0.059484711681,0.039670142770,0.019839152622
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.275691469263,-0.326007617452,-0.369363291147,-0.407939548318,-0.442946473887,-0.475136356858,-0.505013432275,-0.532934295017,-0.559161475253,-0.583894389767,-0.607288349853,-0.629466815208,-0.650529612491,-0.670558631730,-0.689621885884,-0.707776473614,-0.725070786675,-0.741546184496,-0.757238284961,-0.772177973558,-0.786392202438,-0.799904630370,-0.812736140618,-0.824905263974,-0.836428527313,-0.847320743030,-0.857595251152,-0.867264123201,-0.876338334925,-0.884827913483,-0.892742063528,-0.900089275749,-0.906877420745,-0.913113830554,-0.918805369742,-0.923958497627,-0.928579322922,-0.932673651884,-0.936247030855,-0.939304783964,-0.941852046617,-0.943893795322,-0.945434874298,-0.946480019269,-0.947033878779,-0.947101033299,-0.946686012406,-0.945793310218,-0.944427399295,-0.942592743154,-0.940293807556,-0.937535070667,-0.934321032234,-0.930656221837,-0.926545206335,-0.921992596554,-0.917003053306,-0.911581292788,-0.905732091403,-0.899460290081,-0.892770798107,-0.885668596519,-0.878158741101,-0.870246364999,-0.861936680993,-0.853234983450,-0.844146649974,-0.834677142782,-0.824832009822,-0.814616885643,-0.804037492049,-0.793099638530,-0.781809222499,-0.770172229349,-0.758194732316,-0.745882892197,-0.733242956898,-0.720281260836,-0.707004224206,-0.693418352116,-0.679530233585,-0.665346540440,-0.650874026088,-0.636119524182,-0.621089947192,-0.605792284869,-0.590233602630,-0.574421039842,-0.558361808032,-0.542063189012,-0.525532532936,-0.508777256274,-0.491804839726,-0.474622826070,-0.457238817944,-0.439660475570,-0.421895514429,-0.403951702867,-0.385836859668,-0.367558851568,-0.349125590726,-0.330545032151,-0.311825171093,-0.292974040389,-0.273999707774,-0.254910273166,-0.235713865905,-0.216418641975,-0.197032781191,-0.177564484361,-0.158021970428,-0.138413473585,-0.118747240373,-0.099031526759,-0.079274595198,-0.059484711681,-0.039670142770,-0.019839152622
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
# constraint,norm
# norm_sq,119.000000000000
# dEdt,14.796436115575
# lambda_max,14.793488825121
