A_re,0.326413883798,0.385759590858,0.436717516977,0.481852911396,0.522582949162,0.559784164648,0.594040611080,0.625762608804,0.655250068845,0.682729054448,0.708374220364,0.732323269412,0.754686641750,0.775554225965,0.795000138289,0.813086208006,0.829864572240,0.845379642823,0.859669621079,0.872767681013,0.884702905194,0.895501033433,0.905185067828,0.913775766220,0.921292048008,0.927751330391,0.933169808858,0.937562692603,0.940944403195,0.943328743058,0.944729038971,0.945158264743,0.944629146433,0.943154252826,0.940746073404,0.937417085631,0.933179813068,0.928046875572,0.922031032636,0.915145220746,0.907402585492,0.898816509080,0.889400633769,0.879168881695,0.868135471472,0.856314931924,0.843722113216,0.830372195673,0.816280696470,0.801463474428,0.785936733057,0.769717022010,0.752821237082,0.735266618872,0.717070750207,0.698251552437,0.678827280676,0.658816518063,0.638238169129,0.617111452317,0.595455891723,0.573291308107,0.550637809222,0.527515779516,0.503945869238,0.479948982991,0.455546267773,0.430759100536,0.405609075297,0.380117989833,0.354307831989,0.328200765627,0.301819116241,0.275185356267,0.248322090109,0.221252038909,0.193998025085,0.166582956646,0.139029811325,0.111361620541,0.083601453207,0.055772399410,0.027897553988
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.326413883798,-0.385759590858,-0.436717516977,-0.481852911396,-0.522582949162,-0.559784164648,-0.594040611080,-0.625762608804,-0.655250068845,-0.682729054448,-0.708374220364,-0.732323269412,-0.754686641750,-0.775554225965,-0.795000138289,-0.813086208006,-0.829864572240,-0.845379642823,-0.859669621079,-0.872767681013,-0.884702905194,-0.895501033433,-0.905185067828,-0.913775766220,-0.921292048008,-0.927751330391,-0.933169808858,-0.937562692603,-0.940944403195,-0.943328743058,-0.944729038971,-0.945158264743,-0.944629146433,-0.943154252826,-0.940746073404,-0.937417085631,-0.933179813068,-0.928046875572,-0.922031032636,-0.915145220746,-0.907402585492,-0.898816509080,-0.889400633769,-0.879168881695,-0.868135471472,-0.856314931924,-0.843722113216,-0.830372195673,-0.816280696470,-0.801463474428,-0.785936733057,-0.769717022010,-0.752821237082,-0.735266618872,-0.717070750207,-0.698251552437,-0.678827280676,-0.658816518063,-0.638238169129,-0.617111452317,-0.595455891723,-0.573291308107,-0.550637809222,-0.527515779516,-0.503945869238,-0.479948982991,-0.455546267773,-0.430759100536,-0.405609075297,-0.380117989833,-0.354307831989,-0.328200765627,-0.301819116241,-0.275185356267,-0.248322090109,-0.221252038909,-0.193998025085,-0.166582956646,-0.139029811325,-0.111361620541,-0.083601453207,-0.055772399410,-0.027897553988
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84
# constraint,norm
# norm_sq,84.000000000000
# dEdt,10.444543140406
# lambda_max,10.440409825526
