A_re,0.406643023865,0.479739672535,0.541850340209,0.596110258132,0.644230952804,0.687256480404,0.725872025922,0.760551388772,0.791635526320,0.819377839840,0.843971927727,0.865569437850,0.884292012498,0.900239545792,0.913496050438,0.924133923824,0.932217112033,0.937803496266,0.940946718576,0.941697595331,0.940105222140,0.936217844095,0.930083544797,0.921750793503,0.911268879706,0.898688257311,0.884060815344,0.867440088281,0.848881416256,0.828442063209,0.806181299445,0.782160453772,0.756442939457,0.729094257451,0.700181979759,0.669775715350,0.637947060629,0.604769536208,0.570318511456,0.534671118123,0.497906154175,0.460103978850,0.421346399832,0.381716553377,0.341298778106,0.300178483194,0.258442011551,0.216176498625,0.173469727367,0.130409979902,0.087085886412,0.043586271714
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.406643023865,-0.479739672535,-0.541850340209,-0.596110258132,-0.644230952804,-0.687256480404,-0.725872025922,-0.760551388772,-0.791635526320,-0.819377839840,-0.843971927727,-0.865569437850,-0.884292012498,-0.900239545792,-0.913496050438,-0.924133923824,-0.932217112033,-0.937803496266,-0.940946718576,-0.941697595331,-0.940105222140,-0.936217844095,-0.930083544797,-0.921750793503,-0.911268879706,-0.898688257311,-0.884060815344,-0.867440088281,-0.848881416256,-0.828442063209,-0.806181299445,-0.782160453772,-0.756442939457,-0.729094257451,-0.700181979759,-0.669775715350,-0.637947060629,-0.604769536208,-0.570318511456,-0.534671118123,-0.497906154175,-0.460103978850,-0.421346399832,-0.381716553377,-0.341298778106,-0.300178483194,-0.258442011551,-0.216176498625,-0.173469727367,-0.130409979902,-0.087085886412,-0.043586271714
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
# constraint,norm
# norm_sq,53.000000000000
# dEdt,6.590009362399
# lambda_max,6.583586438995
