A_re,0.386528638438,0.456261924170,0.515714405206,0.567884175847,0.614413931643,0.656309935624,0.694235509943,0.728651353120,0.759890295073,0.788200416204,0.813771484050,0.836751966848,0.857260423627,0.875393383560,0.891230949292,0.904840876605,0.916281605445,0.925604551571,0.932855865609,0.938077801102,0.941309790495,0.942589299547,0.941952511208,0.939434876505,0.935071560410,0.928897803847,0.920949217955,0.911262023111,0.899873242418,0.886820857343,0.872143931588,0.855882708076,0.838078683017,0.818774660250,0.798014788526,0.775844583900,0.752310939075,0.727462121210,0.701347759511,0.674018823700,0.645527594319,0.615927625696,0.585273702293,0.553621789079,0.521028976480,0.487553420425,0.453254277945,0.418191638723,0.382426453000,0.346020456173,0.309036090417,0.271536423638,0.233585066041,0.195246084594,0.156583915637,0.117663275898,0.078549072140,0.039306309681
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.386528638438,-0.456261924170,-0.515714405206,-0.567884175847,-0.614413931643,-0.656309935624,-0.694235509943,-0.728651353120,-0.759890295073,-0.788200416204,-0.813771484050,-0.836751966848,-0.857260423627,-0.875393383560,-0.891230949292,-0.904840876605,-0.916281605445,-0.925604551571,-0.932855865609,-0.938077801102,-0.941309790495,-0.942589299547,-0.941952511208,-0.939434876505,-0.935071560410,-0.928897803847,-0.920949217955,-0.911262023111,-0.899873242418,-0.886820857343,-0.872143931588,-0.855882708076,-0.838078683017,-0.818774660250,-0.798014788526,-0.775844583900,-0.752310939075,-0.727462121210,-0.701347759511,-0.674018823700,-0.645527594319,-0.615927625696,-0.585273702293,-0.553621789079,-0.521028976480,-0.487553420425,-0.453254277945,-0.418191638723,-0.382426453000,-0.346020456173,-0.309036090417,-0.271536423638,-0.233585066041,-0.195246084594,-0.156583915637,-0.117663275898,-0.078549072140,-0.039306309681
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
# constraint,norm
# norm_sq,59.000000000000
# dEdt,7.336048158142
# lambda_max,7.330247245169
