A_re,0.458501564348,0.539895936323,0.608248926467,0.667025524614,0.718095183441,0.762584026242,0.801222238704,0.834509906532,0.862805226181,0.886375296658,0.905427196787,0.920127933190,0.930617747149,0.937019272702,0.939444000580,0.937996933082,0.932779988011,0.923894514533,0.911443163399,0.895531277390,0.876267917939,0.853766610606,0.828145869421,0.799529544414,0.768047025617,0.733833328883,0.697029083205,0.657780434964,0.616238881492,0.572561043971,0.526908387957,0.479446898489,0.430346715708,0.379781736139,0.327929184156,0.274969157694,0.221084151868,0.166458563878,0.111278182325,0.055729663869
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.458501564348,-0.539895936323,-0.608248926467,-0.667025524614,-0.718095183441,-0.762584026242,-0.801222238704,-0.834509906532,-0.862805226181,-0.886375296658,-0.905427196787,-0.920127933190,-0.930617747149,-0.937019272702,-0.939444000580,-0.937996933082,-0.932779988011,-0.923894514533,-0.911443163399,-0.895531277390,-0.876267917939,-0.853766610606,-0.828145869421,-0.799529544414,-0.768047025617,-0.733833328883,-0.697029083205,-0.657780434964,-0.616238881492,-0.572561043971,-0.526908387957,-0.479446898489,-0.430346715708,-0.379781736139,-0.327929184156,-0.274969157694,-0.221084151868,-0.166458563878,-0.111278182325,-0.055729663869
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
# constraint,norm
# norm_sq,41.000000000000
# dEdt,5.097931770912
# lambda_max,5.089755032560
