A_re,0.319169037701,0.377236747483,0.427128078484,0.471354263023,0.511303666961,0.547835767612,0.581523834015,0.612771062949,0.641872515129,0.669050879212,0.694478423855,0.718291141894,0.740598231296,0.761488662695,0.781035856933,0.799301096738,0.816336066939,0.832184780253,0.846885060663,0.860469702279,0.872967386185,0.884403414072,0.894800301309,0.904178260833,0.912555601277,0.919949057044,0.926374063859,0.931844990244,0.936375333086,0.939977883714,0.942664869585,0.944448075653,0.945338948727,0.945348687461,0.944488320187,0.942768772358,0.940200925091,0.936795666052,0.932563933689,0.927516755699,0.921665282437,0.915020815905,0.907594834826,0.899399016262,0.890445254158,0.880745675148,0.870312651899,0.859158814251,0.847297058367,0.834740554076,0.821502750589,0.807597380709,0.793038463698,0.777840306883,0.762017506122,0.745584945213,0.728557794330,0.710951507559,0.692781819593,0.674064741659,0.654816556720,0.635053814000,0.614793322889,0.594052146260,0.572847593235,0.551197211443,0.529118778796,0.506630294815,0.483749971545,0.460496224059,0.436887660616,0.412943072455,0.388681423279,0.364121838441,0.339283593840,0.314186104569,0.288848913316,0.263291678545,0.237534162474,0.211596218862,0.185497780624,0.159258847301,0.132899472375,0.106439750471,0.079899804446,0.053299772382,0.026659794499
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.319169037701,-0.377236747483,-0.427128078484,-0.471354263023,-0.511303666961,-0.547835767612,-0.581523834015,-0.612771062949,-0.641872515129,-0.669050879212,-0.694478423855,-0.718291141894,-0.740598231296,-0.761488662695,-0.781035856933,-0.799301096738,-0.816336066939,-0.832184780253,-0.846885060663,-0.860469702279,-0.872967386185,-0.884403414072,-0.894800301309,-0.904178260833,-0.912555601277,-0.919949057044,-0.926374063859,-0.931844990244,-0.936375333086,-0.939977883714,-0.942664869585,-0.944448075653,-0.945338948727,-0.945348687461,-0.944488320187,-0.942768772358,-0.940200925091,-0.936795666052,-0.932563933689,-0.927516755699,-0.921665282437,-0.915020815905,-0.907594834826,-0.899399016262,-0.890445254158,-0.880745675148,-0.870312651899,-0.859158814251,-0.847297058366,-0.834740554076,-0.821502750589,-0.807597380709,-0.793038463698,-0.777840306883,-0.762017506122,-0.745584945213,-0.728557794330,-0.710951507559,-0.692781819593,-0.674064741659,-0.654816556720,-0.635053814000,-0.614793322889,-0.594052146260,-0.572847593235,-0.551197211443,-0.529118778796,-0.506630294815,-0.483749971545,-0.460496224059,-0.436887660616,-0.412943072455,-0.388681423279,-0.364121838441,-0.339283593840,-0.314186104569,-0.288848913316,-0.263291678545,-0.237534162474,-0.211596218862,-0.185497780624,-0.159258847301,-0.132899472375,-0.106439750471,-0.079899804446,-0.053299772382,-0.026659794499
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88
# constraint,norm
# norm_sq,88.000000000000
# dEdt,10.941902337568
# lambda_max,10.937950762878
