A_re,0.243990795926,0.287935554370,0.325343622377,0.358102260324,0.387243757868,0.413399230148,0.436983833812,0.458285302809,0.477511107867,0.494815653173,0.510316947538,0.524107330949,0.536260653907,0.546837242383,0.555887427230,0.563454112525,0.569574682395,0.574282441279,0.577607717987,0.579578722787,0.580222219853,0.579564059511,0.577629602407,0.574444059270,0.570032763882,0.564421392575,0.557636140436,0.549703862069,0.540652183072,0.530509587044,0.519305481999,0.507070249261,0.493835277354,0.479632982932,0.464496820442,0.448461281907,0.431561888025,0.413835171560,0.395318653875,0.376050815349,0.356071060289,0.335419676911,0.314137792865,0.292267326745,0.269850935980,0.246931961454,0.223554369191,0.199762689393,0.175601953119,0.151117626865,0.126355545285,0.101361842291,0.076182880753,0.050865181013,0.025455348405
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.243990795926,-0.287935554370,-0.325343622377,-0.358102260324,-0.387243757868,-0.413399230148,-0.436983833812,-0.458285302809,-0.477511107867,-0.494815653173,-0.510316947538,-0.524107330949,-0.536260653907,-0.546837242383,-0.555887427230,-0.563454112525,-0.569574682395,-0.574282441279,-0.577607717987,-0.579578722787,-0.580222219853,-0.579564059511,-0.577629602407,-0.574444059270,-0.570032763882,-0.564421392575,-0.557636140436,-0.549703862069,-0.540652183072,-0.530509587044,-0.519305481999,-0.507070249261,-0.493835277354,-0.479632982932,-0.464496820442,-0.448461281907,-0.431561888025,-0.413835171560,-0.395318653875,-0.376050815349,-0.356071060289,-0.335419676911,-0.314137792865,-0.292267326745,-0.269850935980,-0.246931961454,-0.223554369191,-0.199762689393,-0.175601953119,-0.151117626865,-0.126355545285,-0.101361842291,-0.076182880753,-0.050865181013,-0.025455348405
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
# constraint,power
# norm_sq,21.237166338267
# dEdt,1.000000000000
# lambda_max,0.999124506507
