A_re,0.549203451128,0.641111102516,0.713878622049,0.771338588591,0.815491321602,0.847524673941,0.868227991099,0.878188580010,0.877895205317,0.867796645811,0.848336396520,0.819973712937,0.783196317905,0.738527726301,0.686530919030,0.627809430803,0.563006536307,0.492802995163,0.417913679511,0.339083322762,0.257081573535,0.172697503176,0.086733691603
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.549203451128,-0.641111102516,-0.713878622049,-0.771338588591,-0.815491321602,-0.847524673941,-0.868227991099,-0.878188580010,-0.877895205317,-0.867796645811,-0.848336396520,-0.819973712937,-0.783196317905,-0.738527726301,-0.686530919030,-0.627809430803,-0.563006536307,-0.492802995163,-0.417913679511,-0.339083322762,-0.257081573535,-0.172697503176,-0.086733691603
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
# constraint,power
# norm_sq,21.237166338267
# dEdt,1.000000000000
# lambda_max,0.995529479972
