A_re,0.201890236727,0.238450433562,0.269728993027,0.297301809859,0.322035750638,0.344464263370,0.364940763868,0.383711999278,0.400957150055,0.416810394456,0.431374749541,0.444730983136,0.456943583348,0.468064890640,0.478138038454,0.487199096165,0.495278663085,0.502403075500,0.508595335125,0.513875833171,0.518262921951,0.521773370990,0.524422734438,0.526225649499,0.527196080567,0.527347520183,0.526693155283,0.525246005293,0.523019037183,0.520025261494,0.516277812529,0.511790015274,0.506575441093,0.500647953875,0.494021748011,0.486711379313,0.478731789812,0.470098327218,0.460826759688,0.450933286454,0.440434544776,0.429347613622,0.417690014410,0.405479709116,0.392735095995,0.379475003144,0.365718680102,0.351485787664,0.336796386054,0.321670921609,0.306130212086,0.290195430713,0.273888089082,0.257230018982,0.240243353253,0.222950505748,0.205374150480,0.187537200007,0.169462783152,0.151174222088,0.132695008872,0.114048781474,0.095259299356,0.076350418663,0.057346067057,0.038270218269,0.019146866397
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.201890236727,-0.238450433562,-0.269728993027,-0.297301809859,-0.322035750638,-0.344464263370,-0.364940763868,-0.383711999278,-0.400957150055,-0.416810394456,-0.431374749541,-0.444730983136,-0.456943583348,-0.468064890640,-0.478138038454,-0.487199096165,-0.495278663085,-0.502403075500,-0.508595335125,-0.513875833171,-0.518262921951,-0.521773370990,-0.524422734438,-0.526225649499,-0.527196080567,-0.527347520183,-0.526693155283,-0.525246005293,-0.523019037183,-0.520025261494,-0.516277812529,-0.511790015275,-0.506575441093,-0.500647953875,-0.494021748011,-0.486711379313,-0.478731789812,-0.470098327218,-0.460826759688,-0.450933286454,-0.440434544776,-0.429347613622,-0.417690014410,-0.405479709116,-0.392735095995,-0.379475003144,-0.365718680102,-0.351485787664,-0.336796386054,-0.321670921609,-0.306130212086,-0.290195430713,-0.273888089082,-0.257230018982,-0.240243353253,-0.222950505748,-0.205374150480,-0.187537200007,-0.169462783152,-0.151174222088,-0.132695008872,-0.114048781474,-0.095259299356,-0.076350418663,-0.057346067057,-0.038270218269,-0.019146866397
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68
# constraint,power
# norm_sq,21.237166338267
# dEdt,1.000000000000
# lambda_max,0.999400931472
