A_re,0.444932109586,0.521832265697,0.584755380489,0.636934680523,0.680080337588,0.715205882636,0.742964435356,0.763808860595,0.778076710580,0.786038918618,0.787929374987,0.783963678472,0.774351392137,0.759304203625,0.739041389588,0.713793435888,0.683804351480,0.649333027194,0.610653875959,0.568056918489,0.521847431483,0.472345244348,0.419883749485,0.364808676860,0.307476673598,0.248253722303,0.187513426816,0.125635190460,0.063002309184
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.444932109586,-0.521832265697,-0.584755380489,-0.636934680523,-0.680080337588,-0.715205882636,-0.742964435356,-0.763808860595,-0.778076710580,-0.786038918618,-0.787929374987,-0.783963678472,-0.774351392137,-0.759304203625,-0.739041389588,-0.713793435888,-0.683804351480,-0.649333027194,-0.610653875959,-0.568056918489,-0.521847431483,-0.472345244348,-0.419883749485,-0.364808676860,-0.307476673598,-0.248253722303,-0.187513426816,-0.125635190460,-0.063002309184
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
# constraint,power
# norm_sq,21.237166338267
# dEdt,1.000000000000
# lambda_max,0.997075696199
