A_re,0.418438927812,0.491264807173,0.551264447764,0.601508195420,0.643627262942,0.678591035349,0.707023469440,0.729353893605,0.745897058889,0.756899099004,0.762565521549,0.763079038712,0.758611314203,0.749330887588,0.735408594443,0.717021284192,0.694354341479,0.667603340582,0.636975053917,0.602687966961,0.564972407315,0.524070366065,0.480235069599,0.433730346264,0.384829822685,0.333815977750,0.280979077422,0.226616010025,0.171029039056,0.114524488683,0.057411375619
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.418438927812,-0.491264807173,-0.551264447764,-0.601508195420,-0.643627262942,-0.678591035349,-0.707023469440,-0.729353893605,-0.745897058889,-0.756899099004,-0.762565521549,-0.763079038712,-0.758611314203,-0.749330887588,-0.735408594443,-0.717021284192,-0.694354341479,-0.667603340582,-0.636975053917,-0.602687966961,-0.564972407315,-0.524070366065,-0.480235069599,-0.433730346264,-0.384829822685,-0.333815977750,-0.280979077422,-0.226616010025,-0.171029039056,-0.114524488683,-0.057411375619
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
# constraint,power
# norm_sq,21.237166338267
# dEdt,1.000000000000
# lambda_max,0.997415484383
