A_re,0.105919671582,0.125263908235,0.141942307786,0.156793806668,0.170284213493,0.182703379338,0.194245789958,0.205049152695,0.215214986469,0.224820518231,0.233925989714,0.242579368508,0.250819508158,0.258678338776,0.266182428424,0.273354122819,0.280212394591,0.286773487658,0.293051413987,0.299058342038,0.304804904391,0.310300444159,0.315553214435,0.320570541241,0.325358957813,0.329924316141,0.334271880283,0.338406404968,0.342332202208,0.346053198077,0.349572981370,0.352894845511,0.356021824810,0.358956725977,0.361702155614,0.364260544295,0.366634167741,0.368825165482,0.370835557380,0.372667258285,0.374322091073,0.375801798283,0.377108052519,0.378242465773,0.379206597797,0.380001963641,0.380630040440,0.381092273551,0.381390082094,0.381524863973,0.381498000431,0.381310860176,0.380964803130,0.380461183844,0.379801354596,0.378986668207,0.378018480615,0.376898153203,0.375627054930,0.374206564259,0.372638070912,0.370922977469,0.369062700808,0.367058673418,0.364912344578,0.362625181426,0.360198669917,0.357634315676,0.354933644771,0.352098204385,0.349129563417,0.346029313003,0.342799066968,0.339440462216,0.335955159050,0.332344841441,0.328611217240,0.324756018338,0.320781000782,0.316687944835,0.312478655007,0.308154960032,0.303718712818,0.299171790349,0.294516093562,0.289753547185,0.284886099546,0.279915722350,0.274844410433,0.269674181482,0.264407075731,0.259045155639,0.253590505533,0.248045231239,0.242411459685,0.236691338485,0.230887035508,0.225000738420,0.219034654213,0.212991008719,0.206872046102,0.200680028338,0.194417234679,0.188085961104,0.181688519754,0.175227238354,0.168704459625,0.162122540682,0.155483852421,0.148790778895,0.142045716680,0.135251074234,0.128409271236,0.121522737934,0.114593914467,0.107625250188,0.100619202982,0.093578238567,0.086504829799,0.079401455963,0.072270602065,0.065114758109,0.057936418382,0.050738080722,0.043522245787,0.036291416325,0.029048096429,0.021794790802,0.014534004008,0.007268239725
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.105919671582,-0.125263908235,-0.141942307786,-0.156793806668,-0.170284213493,-0.182703379338,-0.194245789958,-0.205049152695,-0.215214986469,-0.224820518231,-0.233925989714,-0.242579368508,-0.250819508158,-0.258678338776,-0.266182428424,-0.273354122819,-0.280212394591,-0.286773487658,-0.293051413987,-0.299058342038,-0.304804904391,-0.310300444159,-0.315553214435,-0.320570541241,-0.325358957813,-0.329924316141,-0.334271880283,-0.338406404968,-0.342332202208,-0.346053198077,-0.349572981370,-0.352894845511,-0.356021824810,-0.358956725977,-0.361702155614,-0.364260544295,-0.366634167741,-0.368825165482,-0.370835557380,-0.372667258285,-0.374322091073,-0.375801798283,-0.377108052519,-0.378242465773,-0.379206597797,-0.380001963641,-0.380630040440,-0.381092273551,-0.381390082094,-0.381524863973,-0.381498000431,-0.381310860176,-0.380964803130,-0.380461183844,-0.379801354596,-0.378986668207,-0.378018480615,-0.376898153203,-0.375627054930,-0.374206564259,-0.372638070912,-0.370922977469,-0.369062700808,-0.367058673418,-0.364912344578,-0.362625181426,-0.360198669917,-0.357634315676,-0.354933644771,-0.352098204385,-0.349129563417,-0.346029313003,-0.342799066968,-0.339440462216,-0.335955159050,-0.332344841441,-0.328611217240,-0.324756018338,-0.320781000782,-0.316687944835,-0.312478655007,-0.308154960032,-0.303718712818,-0.299171790349,-0.294516093562,-0.289753547185,-0.284886099546,-0.279915722350,-0.274844410433,-0.269674181482,-0.264407075731,-0.259045155639,-0.253590505533,-0.248045231239,-0.242411459685,-0.236691338485,-0.230887035508,-0.225000738420,-0.219034654213,-0.212991008719,-0.206872046102,-0.200680028338,-0.194417234679,-0.188085961104,-0.181688519754,-0.175227238354,-0.168704459625,-0.162122540682,-0.155483852421,-0.148790778895,-0.142045716680,-0.135251074234,-0.128409271236,-0.121522737934,-0.114593914467,-0.107625250188,-0.100619202982,-0.093578238567,-0.086504829799,-0.079401455963,-0.072270602065,-0.065114758109,-0.057936418382,-0.050738080722,-0.043522245787,-0.036291416325,-0.029048096429,-0.021794790802,-0.014534004008,-0.007268239725
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
# constraint,power
# norm_sq,21.237166338267
# dEdt,1.000000000000
# lambda_max,0.999835263293
