A_re,0.283381089806,0.334112272693,0.377054196116,0.414377190222,0.447261294583,0.476423157417,0.502330969935,0.525307147441,0.545582989736,0.563330182976,0.578680095997,0.591736185525,0.602582290208,0.611288358273,0.617914510973,0.622513991167,0.625135343619,0.625824052486,0.624623786658,0.621577356028,0.616727450700,0.610117214420,0.601790689356,0.591793159555,0.580171413459,0.566973940915,0.552251076493,0.536055098293,0.518440289418,0.499462967848,0.479181489288,0.457656226729,0.434949529778,0.411125666313,0.386250748597,0.360392645690,0.333620883721,0.306006535398,0.277622099971,0.248541374733,0.218839319028,0.188591911670,0.157876002595,0.126769159509,0.095349510255,0.063695581582,0.031886134949
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.283381089806,-0.334112272693,-0.377054196116,-0.414377190222,-0.447261294583,-0.476423157417,-0.502330969935,-0.525307147441,-0.545582989736,-0.563330182976,-0.578680095997,-0.591736185525,-0.602582290208,-0.611288358273,-0.617914510973,-0.622513991167,-0.625135343619,-0.625824052486,-0.624623786658,-0.621577356028,-0.616727450700,-0.610117214420,-0.601790689356,-0.591793159555,-0.580171413459,-0.566973940915,-0.552251076493,-0.536055098293,-0.518440289418,-0.499462967848,-0.479181489288,-0.457656226729,-0.434949529778,-0.411125666313,-0.386250748597,-0.360392645690,-0.333620883721,-0.306006535398,-0.277622099971,-0.248541374733,-0.218839319028,-0.188591911670,-0.157876002595,-0.126769159509,-0.095349510255,-0.063695581582,-0.031886134949
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
# constraint,power
# norm_sq,21.237166338267
# dEdt,1.000000000000
# lambda_max,0.998818221566
