A_re,0.528565515857,0.617643611373,0.688689648634,0.745422498452,0.789786782732,0.822934376887,0.845623038197,0.858405780336,0.861730826967,0.855998384114,0.841594535225,0.818912078655,0.788363430530,0.750388435997,0.705458751554,0.654079816871,0.596791067205,0.534164820121,0.466804137647,0.395339881853,0.320427128566,0.242741069093,0.162972506557,0.081823037699
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.528565515857,-0.617643611373,-0.688689648634,-0.745422498452,-0.789786782732,-0.822934376887,-0.845623038197,-0.858405780336,-0.861730826967,-0.855998384114,-0.841594535225,-0.818912078655,-0.788363430530,-0.750388435997,-0.705458751554,-0.654079816871,-0.596791067205,-0.534164820121,-0.466804137647,-0.395339881853,-0.320427128566,-0.242741069093,-0.162972506557,-0.081823037699
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
# constraint,power
# norm_sq,21.237166338267
# dEdt,1.000000000000
# lambda_max,0.995862140326
